BIN6,Ranges,Issuer,Country,Brand,Type
151010,00-99,BANCO IBI,BR,private label,debit
152600,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152601,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152602,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152603,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152604,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152605,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152606,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152607,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152608,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152609,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152610,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152611,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152612,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152613,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152614,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152615,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152616,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152617,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152618,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152619,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
152620,00-99,SOUTHWEST AIRLINES FEDERAL CREDIT UNION,US,uatp,credit
