BIN6,Ranges,Issuer,Country,Brand,Type
830088,00-99,EXON MOBILE (PARENT CARD JCB),JP,local brand,debit
830178,00-99,,KE,local brand,debit
830252,00-99,,KE,local brand,debit
831017,00-99,NATIONAL AUSTRALIA BANK,AU,private label,debit
831070,00-99,,KE,local brand,debit
831160,00-99,,CI,local brand,debit
831224,00-99,,GH,local brand,debit
831251,00-99,,GH,local brand,debit
832518,00-99,,KE,local brand,debit
832528,00-99,,KE,local brand,debit
832530,00-99,,KE,local brand,debit
832579,00-99,,CI,local brand,debit
832585,00-99,,KE,local brand,debit
832593,00-99,,KE,local brand,debit
832718,00-99,,GH,local brand,debit
832746,00-99,,GH,local brand,debit
832763,00-99,,CI,local brand,debit
832806,00-99,,GH,local brand,debit
832822,00-99,,KE,local brand,debit
832843,00-99,,KE,local brand,debit
832876,00-99,,GH,local brand,debit
832910,00-99,,MX,private label,debit
832925,00-99,,KE,local brand,debit
832954,00-99,,KE,local brand,debit
834000,00-99,KB CARD,KR,local brand,debit
834024,00-99,KB CARD,KR,local brand,debit
834026,00-99,KB CARD,KR,local brand,debit
