BIN6,Ranges,Issuer,Country,Brand,Type
220000,00-99,PUBLIC JOINT-STOCK COMPANY BANK OTKRITIE FINANCIAL CORPORATION,RU,nspk mir,debit
220001,00-99,GAZPROMBANK (JOINT STOCK COMPANY),RU,nspk mir,debit
220002,00-99,RNKB BANK (PJSC),RU,nspk mir,debit
220003,00-99,PUBLIC JOINT STOCK COMPANY PROMSVYAZBANK,RU,nspk mir,debit
220004,00-99,JOINT STOCK COMPANY RUSSIAN STANDARD BANK,RU,nspk mir,credit
220005,00-99,PUBLIC JOINT-STOCK COMPANY ROSGOSSTRAKH BANK,RU,nspk mir,debit
220006,00-99,INT. BANK FOR SETTLEMENTS OF THE TELECOM. & POSTAL SERVICES SVIAZ-BANK,RU,nspk mir,debit
220007,00-99,JSC GENBANK,RU,nspk mir,debit
220008,00-99,OPEN JOINT-STOCK COMPANY JOINT-STOCK BANK ROSSIYA,RU,nspk mir,debit
220009,00-99,JOINT-STOCK COMMERCIAL BANK CHELINDBANK,RU,nspk mir,debit
220010,00-99,JOINT-STOCK COMPANY RUSSIAN REGIONAL DEVELOPMENT BANK (RRDB),RU,nspk mir,debit
220011,00-99,BANK LEVOBEREZHNY PUBLIC JOINT-STOCK COMPANY,RU,nspk mir,debit
220012,00-99,CB GEOBANK LLC,RU,nspk mir,debit
220013,00-99,JOINT STOCK WEST-SIBERIAN COMMERCIAL BANK,RU,nspk mir,debit
220014,00-99,JOINT STOCK COMPANY KS BANK,RU,nspk mir,debit
220015,00-99,JOINT STOCK COMPANY ALFA-BANK,RU,nspk mir,debit
220016,00-99,CHELYABINSK JOINT STOCK INVESTMENT BANK CHELYABINVESTBANK,RU,nspk mir,debit
220017,00-99,CB CENTER-INVEST,RU,nspk mir,debit
220018,00-99,JOINT-STOCK COMPANY SEVERGAZBANK,RU,nspk mir,debit
220019,00-99,PUBLIC JOINT STOCK COMPANY BANK URALSIB,RU,nspk mir,debit
220020,00-99,JOINT STOCK COMMERCIAL BANK MOSCOW INDUSTRIAL BANK,RU,nspk mir,debit
220021,00-99,PJSC BANK ALEKSANDROVSKY,RU,nspk mir,debit
220022,00-99,MDM BANK OPEN JOINT STOCK COMPANY,RU,nspk mir,debit
220023,00-99,JOINT STOCK COMMERCIAL BANK AVANGARD,RU,nspk mir,credit
220024,00-99,VTB BANK (PUBLIC JOINT-STOCK COMPANY),RU,nspk mir,debit
220025,00-99,SDM-BANK PUBLIC JOINT-STOCK COMPANY,RU,nspk mir,debit
220026,00-99,CREDIT BANK OF MOSCOW (MKB BANK),RU,nspk mir,debit
220027,00-99,PJSC SOVCOMBANK,RU,nspk mir,debit
220028,00-99,PJSC MTS BANK,RU,nspk mir,debit
220029,00-99,PUBLIC JOINT-STOCK COMPANY BANK OTKRITIE FINANCIAL CORPORATION,RU,nspk mir,debit
220030,00-99,AO RAIFFEISENBANK,RU,nspk mir,debit
220031,00-99,BM-BANK JSC,RU,nspk mir,debit
220032,00-99,OJSC SAINT-PETERSBURG INDUSTRIAL JSB,RU,nspk mir,debit
220033,00-99,BANK SAINT PETERSBURG PUBLIC JOINT-STOCK COMPANY,RU,nspk mir,debit
220034,00-99,CREDIT EUROPE BANK LTD.,RU,nspk mir,debit
220035,00-99,Sberbank,RU,mir,debit
220036,00-99,Sberbank,RU,mir,debit
220037,00-99,JOINT STOCK BANK DEVON-CREDIT,RU,nspk mir,debit
220038,00-99,JOINT STOCK COMPANY RUSSIAN AGRICULTURAL BANK,RU,nspk mir,debit
220039,00-99,PJSC ROSBANK,RU,nspk mir,debit
220040,00-99,VTB BANK (PUBLIC JOINT-STOCK COMPANY),RU,nspk mir,debit
220041,00-99,JOINT STOCK COMPANY REALIST BANK,RU,nspk mir,debit
220042,00-99,JOINT STOCK COMPANY BANK DOM.RF,RU,nspk mir,debit
220043,00-99,SEVASTOPOL MORSKOY BANK,RU,nspk mir,debit
220044,00-99,Sberbank,RU,mir,debit
220045,00-99,URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT JSC,RU,nspk mir,debit
220046,00-99,Sberbank,RU,mir,debit
220047,00-99,JSCB MOSCOVSKIY OBLASTNOI BANK,RU,nspk mir,debit
220048,00-99,SKB-BANK,RU,nspk mir,debit
220049,00-99,OJSC CB SOLIDARNOST,RU,nspk mir,debit
220050,00-99,LIMITED LIABILITY COMPANY HOME CREDIT & FINANCE BANK,RU,nspk mir,debit
220051,00-99,Sberbank,RU,mir,debit
220052,00-99,INTERPROGRESSBANK (CJSC),RU,nspk mir,debit
220053,00-99,JOINT STOCK COMMERCIAL BANK AK BARS,RU,nspk mir,debit
220054,00-99,DALNEVOSTOCHNIY BANK,RU,nspk mir,debit
220055,00-99,JOINT-STOCK BANK ALMAZERGIENBANK,RU,nspk mir,debit
220056,00-99,GAZPROMBANK (JOINT STOCK COMPANY),RU,nspk mir,debit
220057,00-99,CREDIT UNION PAYMENT CENTER (LIMITED LIABILITY COMPANY),RU,nspk mir,debit
220058,00-99,JOINT STOCK COMPANY SURGUTNEFTEGASBANK,RU,nspk mir,debit
220059,00-99,JSCB TRANSCAPITALBANK,RU,nspk mir,debit
220060,00-99,JOINT STOCK COMPANY ASIAN-PACIFIC BANK,RU,nspk mir,debit
220061,00-99,JSCB SAROVBUSINESSBANK,RU,nspk mir,debit
220062,00-99,BANK ZENIT,RU,nspk mir,debit
220063,00-99,Sberbank,RU,mir,debit
220064,00-99,BANK OF KAZAN,RU,nspk mir,debit
220065,00-99,VTB BANK (PUBLIC JOINT-STOCK COMPANY),RU,nspk mir,debit
220066,00-99,PJS SCBP PRIMSOTSBANK,RU,nspk mir,debit
220067,00-99,JOINT-STOCK COMMERCIAL BANK PRIMORYE,RU,nspk mir,debit
220068,00-99,Sberbank,RU,mir,debit
220069,00-99,COMMERCIAL BANK KHLYNOV JOINT STOCK COMPANY,RU,nspk mir,debit
