BIN6,Ranges,Issuer,Country,Brand,Type
970003,00-99,BC CARD,KR,local brand,debit
970031,00-99,BC CARD,KR,local brand,debit
970032,00-99,BC CARD,KR,local brand,debit
970039,00-99,BC CARD,KR,local brand,debit
970045,00-99,BC CARD,KR,local brand,debit
970200,00-99,THE HONGKONG AND SHANGHAI BANKING CORPORATION LTD.,SG,private label,debit
970400,00-99,SGB BANK,VN,private label,debit
970401,00-99,MHB BANK,VN,private label,debit
970402,00-99,LIENVIET POST BANK,VN,private label,debit
970403,00-99,SAIGON THUONG TIN COMMERCIAL JSB,VN,private label,debit
970405,00-99,VIETNAM BANK FOR AGRICULTURE AND RURAL DEVELOPMENT,VN,private label,debit
970406,00-99,DONGA BANK,VN,private label,debit
970407,00-99,TECHCOM BANK,VN,private label,debit
970408,00-99,GLOBAL PETRO COMMERCIAL JSB,VN,private label,debit
970409,00-99,TECHCOMBANK,VN,private label,debit
970410,00-99,STANDARD CHARTERED BANK,VN,private label,debit
970412,00-99,VIETNAM PUBLIC JOINT STOCK COMMERCIAL BANK,VN,private label,debit
970414,00-99,OCEAN BANK,VN,private label,debit
970415,00-99,LIEN VIET POST COMMERCIAL JOINT STOCK BANK,VN,private label,debit
970416,00-99,ASIA COMMERCIAL BANK,VN,private label,debit
970417,00-99,SOUTHERN BANK,VN,private label,debit
970418,00-99,BIDV BANK,VN,private label,debit
970419,00-99,NCB BANK,VN,private label,debit
970420,00-99,DONGABANK,VN,private label,debit
970421,00-99,BIDV BANK,VN,private label,debit
970422,00-99,MILITARY COMMERCIAL JSB,VN,private label,debit
970423,00-99,TIENPHONG BANK,VN,private label,debit
970424,00-99,SHINHAN BANK,VN,private label,debit
970425,00-99,ABBANK,VN,private label,debit
970426,00-99,VIETNAM MARITIME COMMERCIAL JOINT STOCK BANK,VN,private label,debit
970427,00-99,VIETNAM ASIA COMMERCIAL JOINT STOCK BANK,VN,private label,debit
970428,00-99,NAMABANK,VN,private label,debit
970429,00-99,SAIGON COMMERCIAL JS BANK,VN,private label,debit
970430,00-99,PG BANK,VN,private label,debit
970431,00-99,VIETNAM EXPORT IMPORT COMMERCIAL JSB,VN,private label,debit
970432,00-99,COMMERCIAL JOINTSTOCK FOR PRIVATE ENTERPRISES BANK,VN,private label,debit
970433,00-99,VIETBANK,VN,private label,debit
970434,00-99,INDOVINA BANK,VN,private label,debit
970435,00-99,SHINHAN BANK,VN,private label,debit
970436,00-99,BANK FOR FOREIGN TRADE,VN,private label,debit
970437,00-99,HDBANK,VN,private label,debit
970438,00-99,BAOVIETBANK,VN,private label,debit
970439,00-99,PUBLIC BANK VIETNAM LTD.,VN,private label,debit
970440,00-99,SEABANK,VN,private label,debit
970441,00-99,VIETNAM INTERNATIONAL COMMERCIAL JSB,VN,private label,debit
970442,00-99,HONG LEONG BANK,VN,private label,debit
970443,00-99,SAIGON HANOI COMMERCIAL JSB,VN,private label,debit
970444,00-99,VIETNAM CONSTRUCT BANK,VN,private label,debit
970445,00-99,HABUBANK,VN,private label,debit
970446,00-99,CO-OP BANK,VN,private label,debit
970448,00-99,ORIENT COMMERCIAL JSB,VN,private label,debit
970449,00-99,LIEN VIET POST COMMERCIAL JOINT STOCK BANK,VN,private label,debit
970450,00-99,SACOMBANK,VN,private label,debit
970451,00-99,MDBBANK,VN,private label,debit
970452,00-99,KIENLONGBANK,VN,private label,debit
970454,00-99,VCCB,VN,private label,debit
970457,00-99,WOORI BANK,VN,private label,debit
970458,00-99,UNITED OVERSEAS BANK,VN,private label,debit
970462,00-99,KOOKMIN HANOI BRANCH,VN,private label,debit
970463,00-99,KOOKMIN - HO CHI MINH CITY BRANCH,VN,private label,debit
970466,00-99,VPBANK,VN,private label,debit
