BIN6,Ranges,Issuer,Country,Brand,Type
260000,00-99,ORBITALL SERVICOS E PROCESSAMENTO DE MEIOS DE PAGAMENTO LTDA,BR,mastercard,debit
260001,00-99,ORBITALL SERVICOS E PROCESSAMENTO DE MEIOS DE PAGAMENTO LTDA,BR,mastercard,debit
260002,00-99,ORBITALL SERVICOS E PROCESSAMENTO DE MEIOS DE PAGAMENTO LTDA,BR,mastercard,debit
260003,00-99,ORBITALL SERVICOS E PROCESSAMENTO DE MEIOS DE PAGAMENTO LTDA,BR,mastercard,debit
260004,00-99,ORBITALL SERVICOS E PROCESSAMENTO DE MEIOS DE PAGAMENTO LTDA,BR,mastercard,debit
260005,00-99,COMPANIA DE FINANCIAMIENTO TUYA S.A.,CO,mastercard,credit
260006,00-99,,,mastercard,debit
260007,00-99,,,mastercard,debit
260008,00-99,MUTUAL CARTAGO DE AHORRO Y PRESTAMO,CR,mastercard,debit
260009,00-99,,,mastercard,debit
260010,00-99,,,mastercard,debit
260011,00-99,,,mastercard,debit
260012,00-99,FIRST DATA MERCHANT SERVICES MEXICO S DE R L DE CV,MX,mastercard,debit
260013,00-99,,,mastercard,debit
260014,00-99,PROFESSIONAL CARD PROCESSING CORP.,PA,mastercard,debit
260015,00-99,BANCO CARONI C.A. BANCO UNIVERSAL,VE,mastercard,credit
260016,00-99,,,mastercard,debit
260017,00-99,,,mastercard,debit
260018,00-99,,,mastercard,debit
260019,00-99,,,mastercard,debit
260020,00-99,,,mastercard,debit
260021,00-99,,,mastercard,debit
260022,00-99,,,mastercard,debit
260023,00-99,,,mastercard,debit
260024,00-99,,,mastercard,debit
260025,00-99,,,mastercard,debit
260026,00-99,,,mastercard,debit
260027,00-99,,,mastercard,debit
260028,00-99,,,mastercard,debit
260029,00-99,,,mastercard,debit
260030,00-99,,,mastercard,debit
260031,00-99,,,mastercard,debit
260032,00-99,,,mastercard,debit
260033,00-99,,,mastercard,debit
260034,00-99,,,mastercard,debit
260035,00-99,,,mastercard,debit
260036,00-99,,,mastercard,debit
260037,00-99,,,mastercard,debit
260038,00-99,,,mastercard,debit
260039,00-99,,,mastercard,debit
260040,00-99,,,mastercard,debit
260041,00-99,,,mastercard,debit
260042,00-99,,,mastercard,debit
260043,00-99,,,mastercard,debit
260044,00-99,,,mastercard,debit
260045,00-99,,,mastercard,debit
260046,00-99,,,mastercard,debit
260047,00-99,,,mastercard,debit
260048,00-99,,,mastercard,debit
260049,00-99,,,mastercard,debit
260050,00-99,,,mastercard,debit
260051,00-99,,,mastercard,debit
260052,00-99,,,mastercard,debit
260053,00-99,,,mastercard,debit
260054,00-99,,,mastercard,debit
260055,00-99,,,mastercard,debit
260056,00-99,,,mastercard,debit
260057,00-99,,,mastercard,debit
260058,00-99,,,mastercard,debit
260059,00-99,,,mastercard,debit
260060,00-99,,,mastercard,debit
260061,00-99,,,mastercard,debit
260062,00-99,,,mastercard,debit
260063,00-99,,,mastercard,debit
260064,00-99,,,mastercard,debit
260065,00-99,,,mastercard,debit
260066,00-99,,,mastercard,debit
260067,00-99,,,mastercard,debit
260068,00-99,,,mastercard,debit
260069,00-99,,,mastercard,debit
260070,00-99,,,mastercard,debit
260071,00-99,,,mastercard,debit
260072,00-99,,,mastercard,debit
260073,00-99,,,mastercard,debit
260074,00-99,,,mastercard,debit
260075,00-99,,,mastercard,debit
260076,00-99,,,mastercard,debit
260077,00-99,,,mastercard,debit
260078,00-99,,,mastercard,debit
260079,00-99,,,mastercard,debit
260080,00-99,,,mastercard,debit
260081,00-99,,,mastercard,debit
260082,00-99,,,mastercard,debit
260083,00-99,,,mastercard,debit
260084,00-99,,,mastercard,debit
260085,00-99,,,mastercard,debit
260086,00-99,,,mastercard,debit
260087,00-99,,,mastercard,debit
260088,00-99,,,mastercard,debit
260089,00-99,,,mastercard,debit
260090,00-99,,,mastercard,debit
260091,00-99,,,mastercard,debit
260092,00-99,,,mastercard,debit
260093,00-99,,,mastercard,debit
260094,00-99,,,mastercard,debit
260095,00-99,,,mastercard,debit
260096,00-99,,,mastercard,debit
260097,00-99,,,mastercard,debit
260098,00-99,,,mastercard,debit
260099,00-99,,,mastercard,debit
260100,00-99,,,mastercard,debit
260101,00-99,,,mastercard,debit
260102,00-99,,,mastercard,debit
260103,00-99,,,mastercard,debit
260104,00-99,,,mastercard,debit
260105,00-99,,,mastercard,debit
260106,00-99,,,mastercard,debit
260107,00-99,,,mastercard,debit
260108,00-99,,,mastercard,debit
260109,00-99,,,mastercard,debit
260110,00-99,,,mastercard,debit
260111,00-99,,,mastercard,debit
260112,00-99,,,mastercard,debit
260113,00-99,,,mastercard,debit
260114,00-99,,,mastercard,debit
260115,00-99,,,mastercard,debit
260116,00-99,,,mastercard,debit
260117,00-99,,,mastercard,debit
260118,00-99,,,mastercard,debit
260119,00-99,,,mastercard,debit
260120,00-99,,,mastercard,debit
260121,00-99,,,mastercard,debit
260122,00-99,,,mastercard,debit
260123,00-99,,,mastercard,debit
260124,00-99,,,mastercard,debit
260125,00-99,,,mastercard,debit
260126,00-99,,,mastercard,debit
260127,00-99,,,mastercard,debit
260128,00-99,,,mastercard,debit
260129,00-99,,,mastercard,debit
260130,00-99,,,mastercard,debit
260131,00-99,,,mastercard,debit
260132,00-99,,,mastercard,debit
260133,00-99,,,mastercard,debit
260134,00-99,,,mastercard,debit
260135,00-99,,,mastercard,debit
260136,00-99,,,mastercard,debit
260137,00-99,,,mastercard,debit
260138,00-99,,,mastercard,debit
260139,00-99,,,mastercard,debit
260140,00-99,,,mastercard,debit
260141,00-99,,,mastercard,debit
260142,00-99,,,mastercard,debit
260143,00-99,,,mastercard,debit
260144,00-99,,,mastercard,debit
260145,00-99,,,mastercard,debit
260146,00-99,,,mastercard,debit
260147,00-99,,,mastercard,debit
260148,00-99,,,mastercard,debit
260149,00-99,,,mastercard,debit
260150,00-99,,,mastercard,debit
260151,00-99,,,mastercard,debit
260152,00-99,,,mastercard,debit
