BIN6,Ranges,Issuer,Country,Brand,Type
650000,00-99,DISCOVER ISSUER,US,discover,debit
650001,00-99,DISCOVER ISSUER,US,discover,debit
650002,00-99,VERVE GLOBAL PREPAID CARDS- MULTIPLE BANKS,NG,verve,debit
650003,00-99,FIRST BANK (NIGERIA),NG,verve,debit
650004,00-99,FIDELITY BANK (NIGERIA),NG,verve,debit
650005,00-99,FCMB (NIGERIA),NG,verve,debit
650006,00-99,ACCESS BANK (NIGERIA),NG,verve,debit
650007,00-99,ZENITH BANK (NIGERIA),NG,verve,debit
650008,00-99,MERCURY,AE,discover,debit
650009,00-99,DISCOVER ISSUER,US,discover,debit
650010,00-99,DISCOVER ISSUER,US,discover,debit
650011,00-99,DISCOVER ISSUER,US,discover,debit
650012,00-99,DISCOVER ISSUER,US,discover,debit
650013,00-99,DISCOVER ISSUER,US,discover,debit
650014,00-99,DISCOVER ISSUER,US,discover,debit
650015,00-99,DISCOVER ISSUER,US,discover,debit
650016,00-99,DISCOVER ISSUER,US,discover,debit
650017,00-99,DISCOVER ISSUER,US,discover,debit
650018,00-99,DISCOVER ISSUER,US,discover,debit
650019,00-99,DISCOVER ISSUER,US,discover,debit
650020,00-99,DISCOVER ISSUER,US,discover,debit
650021,00-99,DISCOVER ISSUER,US,discover,debit
650022,00-99,DISCOVER ISSUER,US,discover,debit
650023,00-99,DISCOVER ISSUER,US,discover,debit
650024,00-99,DISCOVER ISSUER,US,discover,debit
650025,00-99,DISCOVER ISSUER,US,discover,debit
650026,00-99,DISCOVER ISSUER,US,discover,debit
650027,00-99,DISCOVER ISSUER,US,discover,debit
650028,00-99,DISCOVER ISSUER,US,discover,debit
650029,00-99,DISCOVER ISSUER,US,discover,debit
650030,00-99,DISCOVER ISSUER,US,discover,debit
650031,00-99,BANCO BRADESCO SA,BR,elo,debit
650032,00-99,CAIXA ECONOMICA FEDERAL,BR,elo,debit
650033,00-99,BANCO BRADESCO SA,BR,elo,debit
650034,00-99,DISCOVER ISSUER,NG,discover,debit
650035,00-99,CAIXA ECONOMICA FEDERAL,BR,elo,debit
650036,00-99,Banco Bradesco,BR,elo,debit
650037,00-99,Banco Bradesco,BR,elo,debit
650038,00-99,BANCO BRADESCO SA,BR,elo,debit
650039,00-99,Banco Bradesco,BR,elo,debit
650040,00-99,BANCO BRADESCO SA,BR,elo,debit
650041,00-99,Banco Bradesco,BR,elo,debit
650042,00-99,BANCO BRADESCO SA,BR,elo,debit
650043,00-99,Banco Bradesco,BR,elo,debit
650044,00-99,Banco Bradesco,BR,elo,debit
650045,00-99,Banco Bradesco,BR,elo,debit
650046,00-99,BANESE CARD,BR,elo,debit
650047,00-99,Banco Bradesco,BR,elo,debit
650048,00-99,ISSUER ADMINSTRADORA DE CARTOES LTDA,BR,elo,credit
650049,00-99,Banco Bradesco,BR,elo,credit
650050,00-99,Banco Bradesco,BR,elo,credit
650051,00-99,,BR,elo,credit
650052,00-99,TURKIYE VAKIFLAR BANKASI T.A.O.,TR,troy,credit
650053,00-99,MERCURY,AE,discover,debit
650054,00-99,MERCURY,AE,discover,debit
650055,00-99,MERCURY,AE,discover,debit
650056,00-99,MERCURY,AE,discover,debit
650057,00-99,,BR,elo,credit
650058,00-99,PICPAY INSTITUI O DE PAGAMENTO SA,BR,elo,credit
650059,00-99,PICPAY INSTITUI O DE PAGAMENTO SA,BR,elo,credit
650060,00-99,,BR,elo,credit
650061,00-99,,BR,elo,credit
650062,00-99,,BR,elo,debit
650063,00-99,,BR,elo,credit
650064,00-99,,BR,elo,credit
650065,00-99,,BR,elo,credit
650066,00-99,,BR,elo,credit
650067,00-99,PJ PAYMENT ACCOUNT,BR,elo,debit
650068,00-99,,BR,elo,credit
650069,00-99,BANCO BRADESCO SA,BR,elo,debit
650070,00-99,BANCO BRADESCO SA,BR,elo,debit
650071,00-99,BANCO BRADESCO SA,BR,elo,debit
650072,00-99,,BR,elo,debit
650073,00-99,,BR,elo,debit
650074,00-99,,BR,elo,debit
650075,00-99,,BR,elo,debit
650076,00-99,,BR,elo,debit
650077,00-99,CAIXA ECONOMICA FEDERAL,BR,elo,debit
650078,00-99,CAIXA ECONOMICA FEDERAL,BR,elo,debit
650079,00-99,,BR,elo,debit
650080,00-99,,BR,elo,debit
650081,00-99,,BR,elo,debit
650082,00-99,DC BKM - ISBANK - USD,TR,discover,debit
650083,00-99,DC BKM - ZIRAATBANK,TR,discover,debit
650084,00-99,DISCOVER ISSUER,US,discover,debit
650085,00-99,DC BKM - ISBANK - USD,TR,discover,debit
650086,00-99,DISCOVER ISSUER,US,discover,debit
650087,00-99,CABAL - ISSUER,AR,discover,debit
650088,00-99,DISCOVER ISSUER,US,discover,debit
650089,00-99,DISCOVER ISSUER,US,discover,debit
650090,00-99,DISCOVER ISSUER,US,discover,debit
650091,00-99,POSTAL SAVINGS BANK,RS,discover,credit
650092,00-99,DC BKM - ISBANK - USD,TR,discover,debit
650093,00-99,KOMERCIJALNA BANKA,RS,discover,debit
650094,00-99,DISCOVER ISSUER,US,discover,debit
650095,00-99,DISCOVER ISSUER,US,discover,debit
650096,00-99,DISCOVER ISSUER,US,discover,debit
650097,00-99,DISCOVER ISSUER,US,discover,debit
650098,00-99,DISCOVER ISSUER,US,discover,debit
650099,00-99,DISCOVER ISSUER,US,discover,debit
650100,00-99,DISCOVER ISSUER,US,discover,debit
650101,00-99,DISCOVER ISSUER,US,discover,debit
650102,00-99,DISCOVER ISSUER,US,discover,debit
650103,00-99,DISCOVER ISSUER,US,discover,debit
650104,00-99,DISCOVER ISSUER,US,discover,debit
650105,00-99,DISCOVER ISSUER,US,discover,debit
650106,00-99,DISCOVER ISSUER,US,discover,debit
650107,00-99,DISCOVER ISSUER,US,discover,debit
650108,00-99,DISCOVER ISSUER,US,discover,debit
650109,00-99,DISCOVER ISSUER,US,discover,debit
650110,00-99,DISCOVER ISSUER,US,discover,debit
650111,00-99,DISCOVER ISSUER,US,discover,debit
650112,00-99,DISCOVER ISSUER,US,discover,debit
650113,00-99,DISCOVER ISSUER,US,discover,debit
650114,00-99,DISCOVER ISSUER,US,discover,debit
650115,00-99,DISCOVER ISSUER,US,discover,debit
650116,00-99,DISCOVER ISSUER,US,discover,debit
650117,00-99,DISCOVER ISSUER,US,discover,debit
650118,00-99,DISCOVER ISSUER,US,discover,debit
650119,00-99,DISCOVER ISSUER,US,discover,debit
650120,00-99,DISCOVER ISSUER,US,discover,debit
650121,00-99,DISCOVER ISSUER,US,discover,debit
650122,00-99,DISCOVER ISSUER,US,discover,debit
650123,00-99,DISCOVER ISSUER,US,discover,debit
650124,00-99,DISCOVER ISSUER,US,discover,debit
650125,00-99,DISCOVER ISSUER,US,discover,debit
650126,00-99,DISCOVER ISSUER,US,discover,debit
650127,00-99,DISCOVER ISSUER,US,discover,debit
650128,00-99,DISCOVER ISSUER,US,discover,debit
650129,00-99,DISCOVER ISSUER,US,discover,debit
650130,00-99,DISCOVER ISSUER,US,discover,debit
650131,00-99,DISCOVER ISSUER,US,discover,debit
650132,00-99,DISCOVER ISSUER,US,discover,debit
650133,00-99,DISCOVER ISSUER,US,discover,debit
650134,00-99,DISCOVER ISSUER,US,discover,debit
650135,00-99,DISCOVER ISSUER,US,discover,debit
650136,00-99,DISCOVER ISSUER,US,discover,debit
650137,00-99,DISCOVER ISSUER,US,discover,debit
650138,00-99,DISCOVER ISSUER,US,discover,debit
650139,00-99,DISCOVER ISSUER,US,discover,debit
650140,00-99,DISCOVER ISSUER,US,discover,debit
650141,00-99,DISCOVER ISSUER,US,discover,debit
650142,00-99,DISCOVER ISSUER,US,discover,debit
650143,00-99,DISCOVER ISSUER,US,discover,debit
650144,00-99,DISCOVER ISSUER,US,discover,debit
650145,00-99,DISCOVER ISSUER,US,discover,debit
650146,00-99,DISCOVER ISSUER,US,discover,debit
650147,00-99,DISCOVER ISSUER,US,discover,debit
650148,00-99,DISCOVER ISSUER,US,discover,debit
650149,00-99,DISCOVER ISSUER,US,discover,debit
650150,00-99,DISCOVER ISSUER,US,discover,credit
650151,00-99,DISCOVER ISSUER,US,discover,credit
650152,00-99,DISCOVER ISSUER,US,discover,credit
650153,00-99,DISCOVER ISSUER,US,discover,credit
650154,00-99,DISCOVER ISSUER,US,discover,credit
650155,00-99,DISCOVER ECUADOR,EC,discover,debit
650156,00-99,DISCOVER ISSUER,CN,discover,credit
650157,00-99,DISCOVER ISSUER,CN,discover,credit
650158,00-99,DISCOVER ISSUER,CN,discover,credit
650159,00-99,DISCOVER ISSUER,US,discover,credit
650160,00-99,DISCOVER ISSUER,US,discover,credit
650161,00-99,DC BKM - YAPI KREDI BANK,TR,discover,credit
650162,00-99,DISCOVER ECUADOR,EC,discover,credit
650163,00-99,DISCOVER ECUADOR,EC,discover,credit
650164,00-99,DC ECUADOR,EC,discover,credit
650165,00-99,DC ECUADOR,EC,discover,credit
650166,00-99,DC ECUADOR,EC,discover,credit
650167,00-99,MERCURY,AE,discover,debit
650168,00-99,MERCURY,AE,discover,debit
650169,00-99,MERCURY,AE,discover,debit
650170,00-99,T. VAKIFLAR BANKASI T.A.O,TR,troy,credit
650171,00-99,DISCOVER ISSUER,US,discover,credit
650172,00-99,DISCOVER ISSUER,US,discover,credit
650173,00-99,DC BKM - ISBANK - USD,TR,discover,credit
650174,00-99,DISCOVER ISSUER,US,discover,credit
650175,00-99,DC BKM - SEKERBANK,TR,discover,credit
650176,00-99,DISCOVER ISSUER,US,discover,credit
650177,00-99,DISCOVER ISSUER,US,discover,credit
650178,00-99,DISCOVER ISSUER,US,discover,credit
650179,00-99,DISCOVER ISSUER,US,discover,credit
650180,00-99,NATIONS TRUST BANK PLC,LK,discover,credit
650181,00-99,DISCOVER ISSUER,US,discover,credit
650182,00-99,DISCOVER ISSUER,US,discover,credit
650183,00-99,DISCOVER ISSUER,US,discover,credit
650184,00-99,DISCOVER ISSUER,US,discover,credit
650185,00-99,DISCOVER ISSUER,US,discover,credit
650186,00-99,DISCOVER ISSUER,US,discover,credit
650187,00-99,DISCOVER ISSUER,US,discover,credit
650188,00-99,DISCOVER ISSUER,US,discover,credit
650189,00-99,DISCOVER ISSUER,US,discover,credit
650190,00-99,DISCOVER ISSUER,US,discover,credit
650191,00-99,DISCOVER ISSUER,US,discover,credit
650192,00-99,DISCOVER ISSUER,US,discover,credit
650193,00-99,DISCOVER ISSUER,US,discover,credit
650194,00-99,DISCOVER ISSUER,US,discover,credit
650195,00-99,DISCOVER ISSUER,US,discover,credit
650196,00-99,DISCOVER ISSUER,US,discover,credit
650197,00-99,DISCOVER ISSUER,US,discover,credit
650198,00-99,DISCOVER ISSUER,US,discover,credit
650199,00-99,DISCOVER ISSUER,US,discover,credit
650200,00-99,DISCOVER ISSUER,US,discover,debit
650201,00-99,DISCOVER ISSUER,US,discover,debit
650202,00-99,OMNIPAY PHILIPPINES INC,PH,discover,debit
650203,00-99,OMNIPAY PHILIPPINES INC,PH,discover,debit
650204,00-99,OMNIPAY PHILIPPINES INC,PH,discover,debit
650205,00-99,OMNIPAY PHILIPPINES INC,PH,discover,debit
650206,00-99,DISCOVER ISSUER,US,discover,debit
650207,00-99,DISCOVER ISSUER,US,discover,debit
650208,00-99,DISCOVER ISSUER,US,discover,debit
650209,00-99,DISCOVER ISSUER,US,discover,debit
650210,00-99,DISCOVER ISSUER,US,discover,debit
650211,00-99,DISCOVER ISSUER,US,discover,debit
650212,00-99,DISCOVER ISSUER,US,discover,debit
650213,00-99,DISCOVER ISSUER,US,discover,debit
650214,00-99,DISCOVER ISSUER,US,discover,debit
650215,00-99,DISCOVER ISSUER,US,discover,debit
650216,00-99,DISCOVER ISSUER,US,discover,debit
650217,00-99,DISCOVER ISSUER,US,discover,debit
650218,00-99,DISCOVER ISSUER,US,discover,debit
650219,00-99,DISCOVER ISSUER,US,discover,debit
650220,00-99,DISCOVER ISSUER,US,discover,debit
650221,00-99,DISCOVER ISSUER,US,discover,debit
650222,00-99,DISCOVER ISSUER,US,discover,debit
650223,00-99,DISCOVER ISSUER,US,discover,debit
650224,00-99,DISCOVER ISSUER,US,discover,debit
650225,00-99,DISCOVER ISSUER,US,discover,debit
650226,00-99,DISCOVER ISSUER,US,discover,debit
650227,00-99,DISCOVER ISSUER,US,discover,debit
650228,00-99,DISCOVER ISSUER,US,discover,debit
650229,00-99,DISCOVER ISSUER,US,discover,debit
650230,00-99,DISCOVER ISSUER,US,discover,debit
650231,00-99,DISCOVER ISSUER,US,discover,debit
650232,00-99,DISCOVER ISSUER,US,discover,debit
650233,00-99,DISCOVER ISSUER,US,discover,debit
650234,00-99,DISCOVER ISSUER,US,discover,debit
650235,00-99,DISCOVER ISSUER,US,discover,debit
650236,00-99,DISCOVER ISSUER,US,discover,debit
650237,00-99,DISCOVER ISSUER,US,discover,debit
650238,00-99,DISCOVER ISSUER,US,discover,debit
650239,00-99,DISCOVER ISSUER,US,discover,debit
650240,00-99,DISCOVER ISSUER,US,discover,debit
650241,00-99,DISCOVER ISSUER,US,discover,debit
650242,00-99,DISCOVER ISSUER,US,discover,debit
650243,00-99,DISCOVER ISSUER,US,discover,debit
650244,00-99,DISCOVER ISSUER,US,discover,debit
650245,00-99,DISCOVER ISSUER,US,discover,debit
650246,00-99,DISCOVER ISSUER,US,discover,debit
650247,00-99,DISCOVER ISSUER,US,discover,debit
650248,00-99,DISCOVER ISSUER,US,discover,debit
650249,00-99,DISCOVER ISSUER,US,discover,debit
650250,00-99,DISCOVER ISSUER,US,discover,debit
650251,00-99,DISCOVER ISSUER,US,discover,debit
650252,00-99,DISCOVER ISSUER,US,discover,debit
650253,00-99,DISCOVER ISSUER,US,discover,debit
650254,00-99,DISCOVER ISSUER,US,discover,debit
650255,00-99,DISCOVER ISSUER,US,discover,debit
650256,00-99,DISCOVER ISSUER,US,discover,debit
650257,00-99,DISCOVER ISSUER,US,discover,debit
650258,00-99,DISCOVER ISSUER,US,discover,debit
650259,00-99,DISCOVER ISSUER,US,discover,debit
650260,00-99,DISCOVER ISSUER,US,discover,debit
650261,00-99,DISCOVER ISSUER,US,discover,debit
650262,00-99,DISCOVER ISSUER,US,discover,debit
650263,00-99,DISCOVER ISSUER,US,discover,debit
650264,00-99,DISCOVER ISSUER,US,discover,debit
650265,00-99,DISCOVER ISSUER,US,discover,debit
650266,00-99,DISCOVER ISSUER,US,discover,debit
650267,00-99,DISCOVER ISSUER,US,discover,debit
650268,00-99,DC BKM - ZIRAATBANK,TR,discover,credit
650269,00-99,DC BKM - ISBANK - USD,TR,discover,credit
650270,00-99,DISCOVER ISSUER,US,discover,credit
650271,00-99,BKM - ABANK,TR,discover,credit
650272,00-99,CABAL - ISSUER,AR,discover,credit
650273,00-99,DC BKM - ZIRAATBANK,TR,discover,credit
650274,00-99,DC BKM - ZIRAATBANK,TR,discover,credit
650275,00-99,DISCOVER ISSUER,US,discover,credit
650276,00-99,DISCOVER ISSUER,US,discover,credit
650277,00-99,DISCOVER ISSUER,US,discover,credit
650278,00-99,DISCOVER ISSUER,US,discover,credit
650279,00-99,DISCOVER ISSUER,US,discover,credit
650280,00-99,DISCOVER ISSUER,US,discover,credit
650281,00-99,DISCOVER ISSUER,US,discover,credit
650282,00-99,DISCOVER ISSUER,US,discover,credit
650283,00-99,DISCOVER ISSUER,US,discover,credit
650284,00-99,DISCOVER ISSUER,US,discover,credit
650285,00-99,DISCOVER ISSUER,US,discover,credit
650286,00-99,DISCOVER ISSUER,US,discover,credit
650287,00-99,DISCOVER ISSUER,US,discover,credit
650288,00-99,DISCOVER ISSUER,US,discover,credit
650289,00-99,DISCOVER ISSUER,US,discover,credit
650290,00-99,DISCOVER ISSUER,US,discover,credit
650291,00-99,DISCOVER ISSUER,US,discover,credit
650292,00-99,DISCOVER ISSUER,US,discover,credit
650293,00-99,DISCOVER ISSUER,US,discover,credit
650294,00-99,DISCOVER ISSUER,US,discover,credit
650295,00-99,DISCOVER ISSUER,US,discover,credit
650296,00-99,DISCOVER ISSUER,US,discover,credit
650297,00-99,DISCOVER ISSUER,US,discover,credit
650298,00-99,DISCOVER ISSUER,US,discover,credit
650299,00-99,DISCOVER ISSUER,US,discover,credit
650300,00-99,DISCOVER ISSUER,US,discover,credit
650301,00-99,DISCOVER ISSUER,US,discover,credit
650302,00-99,DISCOVER ISSUER,US,discover,credit
650303,00-99,DISCOVER ISSUER,US,discover,credit
650304,00-99,DISCOVER ISSUER,US,discover,credit
650305,00-99,DISCOVER ISSUER,US,discover,credit
650306,00-99,DISCOVER ISSUER,US,discover,credit
650307,00-99,DISCOVER ISSUER,US,discover,credit
650308,00-99,DISCOVER ISSUER,US,discover,credit
650309,00-99,DISCOVER ISSUER,US,discover,credit
650310,00-99,DISCOVER ISSUER,US,discover,credit
650311,00-99,DISCOVER ISSUER,US,discover,credit
650312,00-99,DISCOVER BANK,ID,discover,debit
650313,00-99,DISCOVER ISSUER,US,discover,credit
650314,00-99,DISCOVER ISSUER,US,discover,credit
650315,00-99,DISCOVER ISSUER,US,discover,credit
650316,00-99,DISCOVER ISSUER,US,discover,credit
650317,00-99,DISCOVER ISSUER,US,discover,credit
650318,00-99,DISCOVER ISSUER,US,discover,credit
650319,00-99,DISCOVER ISSUER,US,discover,credit
650320,00-99,DISCOVER ISSUER,US,discover,credit
650321,00-99,DISCOVER ISSUER,US,discover,credit
650322,00-99,DISCOVER ISSUER,US,discover,credit
650323,00-99,DISCOVER ISSUER,US,discover,credit
650324,00-99,DISCOVER ISSUER,US,discover,credit
650325,00-99,DISCOVER ISSUER,US,discover,credit
650326,00-99,DISCOVER ISSUER,US,discover,credit
650327,00-99,DISCOVER ISSUER,US,discover,credit
650328,00-99,DISCOVER ISSUER,US,discover,credit
650329,00-99,DISCOVER ISSUER,US,discover,credit
650330,00-99,DISCOVER ISSUER,US,discover,credit
650331,00-99,DISCOVER ISSUER,US,discover,credit
650332,00-99,DISCOVER ISSUER,US,discover,credit
650333,00-99,DISCOVER ISSUER,US,discover,credit
650334,00-99,DISCOVER ISSUER,US,discover,credit
650335,00-99,DISCOVER ISSUER,US,discover,credit
650336,00-99,DISCOVER ISSUER,US,discover,credit
650337,00-99,DISCOVER ISSUER,US,discover,credit
650338,00-99,DISCOVER ISSUER,US,discover,credit
650339,00-99,DISCOVER ISSUER,US,discover,credit
650340,00-99,DISCOVER ISSUER,US,discover,credit
650341,00-99,DISCOVER ISSUER,US,discover,credit
650342,00-99,DISCOVER ISSUER,US,discover,credit
650343,00-99,DISCOVER ISSUER,US,discover,credit
650344,00-99,DISCOVER ISSUER,US,discover,credit
650345,00-99,DISCOVER ISSUER,US,discover,credit
650346,00-99,DISCOVER ISSUER,US,discover,credit
650347,00-99,DISCOVER ISSUER,US,discover,credit
650348,00-99,DISCOVER ISSUER,US,discover,credit
650349,00-99,DISCOVER ISSUER,US,discover,credit
650350,00-99,DISCOVER ISSUER,US,discover,credit
650351,00-99,DISCOVER ISSUER,US,discover,credit
650352,00-99,DISCOVER ISSUER,US,discover,credit
650353,00-99,DISCOVER ISSUER,US,discover,credit
650354,00-99,DISCOVER ISSUER,US,discover,credit
650355,00-99,DISCOVER ISSUER,US,discover,credit
650356,00-99,DISCOVER ISSUER,US,discover,credit
650357,00-99,DISCOVER ISSUER,US,discover,credit
650358,00-99,DISCOVER ISSUER,US,discover,credit
650359,00-99,DISCOVER ISSUER,US,discover,credit
650360,00-99,DISCOVER ISSUER,US,discover,credit
650361,00-99,DISCOVER ISSUER,US,discover,credit
650362,00-99,DISCOVER ISSUER,US,discover,credit
650363,00-99,DISCOVER ISSUER,US,discover,credit
650364,00-99,DISCOVER ISSUER,US,discover,credit
650365,00-99,DISCOVER ISSUER,US,discover,credit
650366,00-99,DISCOVER ISSUER,US,discover,credit
650367,00-99,DISCOVER ISSUER,US,discover,credit
650368,00-99,DISCOVER ISSUER,US,discover,credit
650369,00-99,DISCOVER ISSUER,US,discover,credit
650370,00-99,DISCOVER ISSUER,US,discover,credit
650371,00-99,DISCOVER ISSUER,US,discover,credit
650372,00-99,DISCOVER ISSUER,US,discover,credit
650373,00-99,DISCOVER ISSUER,US,discover,credit
650374,00-99,DISCOVER ISSUER,US,discover,credit
