BIN6,Ranges,Issuer,Country,Brand,Type
530000,00-99,BANK OF AMERICA NATIONAL ASSOCIATION,US,mastercard,credit
530001,00-99,BANK OF AMERICA NATIONAL ASSOCIATION,US,mastercard,credit
530002,00-99,BANK OF AMERICA NATIONAL ASSOCIATION,US,mastercard,credit
530003,00-99,UNITED COMMERCIAL BANK LTD.,BD,mastercard,credit
530004,00-99,FISERV SOLUTIONS LLC,US,mastercard,debit
530005,00-99,BANK OF AMERICA NATIONAL ASSOCIATION,US,mastercard,credit
530006,00-99,BANCO PROMERICA DE COSTA RICA S.A.,CR,mastercard,debit
530007,00-99,CONTIS FINANCIAL SERVICES LTD.,LT,mastercard,debit
530008,00-99,DUBAI ISLAMIC BANK PJSC,AE,mastercard,debit
530009,00-99,BOKF NATIONAL ASSOCIATION,US,mastercard,credit
530010,00-99,BANK OF AMERICA N.A.,US,mastercard,debit
530011,00-99,BANK OF AMERICA N.A.,US,mastercard,credit
530012,00-99,FISERV SOLUTIONS LLC,US,mastercard,debit
530013,00-99,FISERV SOLUTIONS LLC,US,mastercard,debit
530014,00-99,JACK HENRY & ASSOCIATES,US,mastercard,debit
530015,00-99,BANK OF AMERICA N.A.,US,mastercard,credit
530016,00-99,FISERV SOLUTIONS LLC,US,mastercard,debit
530017,00-99,EML MONEY DAC,IE,mastercard,debit
530018,00-99,FIFTH THIRD BANK,US,mastercard,debit
530019,00-99,COMPUTER SERVICES INC.,US,mastercard,debit
530020,00-99,UNITED BANK FOR AFRICA PLC,NG,mastercard,debit
530021,00-99,CHASE BANK USA N.A.,US,mastercard,credit
530022,00-99,CHASE BANK USA N.A.,US,mastercard,credit
530023,00-99,CHASE BANK USA N.A.,US,mastercard,credit
530024,00-99,CHASE BANK USA N.A.,US,mastercard,credit
530025,00-99,PREPAID FINANCIAL SERVICES LTD.,GB,mastercard,debit
530026,00-99,CHOICE BANK LTD.,BZ,mastercard,debit
530027,00-99,VTB BANK (PUBLIC JOINT-STOCK COMPANY),RU,mastercard,credit
530028,00-99,PAYBLR INC.,PR,mastercard,debit
530029,00-99,PATHWARD NATIONAL ASSOCIATION,US,mastercard,debit
530030,00-99,FISERV SOLUTIONS LLC,US,mastercard,debit
530031,00-99,CREDIT LIBANAIS S.A.L.,LB,mastercard,debit
530032,00-99,BANCO BNP PARIBAS BRASIL S.A.,BR,mastercard,credit
530033,00-99,BANCO CSF S/A,BR,mastercard,credit
530034,00-99,CARREFOUR,BR,mastercard,credit
530035,00-99,PUBLIC JOINT STOCK COMPANY BANK URALSIB,RU,mastercard,credit
530036,00-99,SEVERNY MORSKOY PUT OPEN JOINT STOCK COMPANY (OJSC),RU,mastercard,debit
530037,00-99,FIDELITY INFORMATION SERVICES INC.,US,mastercard,debit
530038,00-99,ITAU UNIBANCO S.A.,BR,mastercard,credit
530039,00-99,PAYONEER EUROPE LTD.,IE,mastercard,debit
530040,00-99,COMPUTER SERVICES INC.,US,mastercard,debit
530041,00-99,FISERV SOLUTIONS LLC,US,mastercard,debit
530042,00-99,Banco Nacional De Costa Rica,CR,mastercard,debit
530043,00-99,SOCIETE MONETIQUE-TUNISIE,TN,mastercard,debit
530044,00-99,PATHWARD NATIONAL ASSOCIATION,US,mastercard,debit
530045,00-99,BANCO PROMERICA DE COSTA RICA S.A.,CR,mastercard,credit
530046,00-99,PATHWARD NATIONAL ASSOCIATION,US,mastercard,debit
530047,00-99,CITIZENS BANK N.A.,US,mastercard,credit
530048,00-99,GREEN DOT,US,mastercard,debit
530049,00-99,ITAU UNIBANCO S.A.,BR,mastercard,credit
530050,00-99,BANK OF COMMERCE,PH,mastercard,credit
530051,00-99,JOINT-STOCK COMPANY COMMERCIAL BANK GLOBUS,UA,mastercard,credit
530052,00-99,NEXI PAYMENTS SPA,IT,mastercard,credit
530053,00-99,CANVAS CREDIT UNION,US,mastercard,credit
530054,00-99,BANCO DE LA PRODUCCION S.A. (PRODUBANCO),EC,mastercard,credit
530055,00-99,BANK OF AMERICA N.A.,US,mastercard,credit
530056,00-99,BANAMEX,MX,mastercard,credit
530057,00-99,Capital One Bank,GB,mastercard,credit
530058,00-99,BANCO SANTANDER RIO SA,AR,mastercard,credit
530059,00-99,BANK OF AMERICA N.A.,US,mastercard,credit
530060,00-99,FIRST ABU DHABI BANK PJSC,SA,mastercard,debit
530061,00-99,CREDIT URAL BANK,RU,mastercard,debit
530062,00-99,OPTAL FINANCIAL EUROPE LTD.,NL,mastercard,credit
530063,00-99,RIZAL COMMERCIAL BANKING CORPORATION,PH,mastercard,debit
530064,00-99,BANCO COLUMBIA S.A.,AR,mastercard,credit
530065,00-99,QATAR ISLAMIC BANK,QA,mastercard,credit
530066,00-99,UC CARD CO. LTD.,JP,mastercard,debit
530067,00-99,FIRST HEARTLAND BANK JSC,KZ,mastercard,credit
530068,00-99,WISE ASIA PACIFIC PTE. LTD.,SG,mastercard,debit
530069,00-99,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO,PT,mastercard,debit
530070,00-99,ADDIKO BANK D.D.,HR,mastercard,credit
530071,00-99,HSBC BANK (CHINA) COMPANY LTD.,CN,mastercard,credit
530072,00-99,PAYONEER EUROPE LTD.,IE,mastercard,debit
530073,00-99,ITAU UNIBANCO S.A.,BR,mastercard,credit
530074,00-99,ALPHA BANK,GR,mastercard,debit
530075,00-99,IDT FINANCIAL SERVICES LTD.,IE,mastercard,debit
530076,00-99,IDT FINANCIAL SERVICES LTD.,GB,mastercard,debit
530077,00-99,SEB KORT BANK AB,FI,mastercard,credit
530078,00-99,JSCB ROSSIYSKY KAPITAL,RU,mastercard,debit
530079,00-99,MORGAN STANLEY PRIVATE BANK NA,US,mastercard,debit
530080,00-99,BANK OF AMERICA NATIONAL ASSOCIATION,US,mastercard,credit
530081,00-99,BANK OF AMERICA NATIONAL ASSOCIATION,US,mastercard,credit
530082,00-99,REPUBLIC BANK & TRUST COMPANY,US,mastercard,debit
530083,00-99,REPUBLIC BANK & TRUST COMPANY,US,mastercard,debit
530084,00-99,PATHWARD NATIONAL ASSOCIATION,US,mastercard,debit
530085,00-99,U.S. BANK N.A.,US,mastercard,debit
530086,00-99,SAFRA NATIONAL BANK OF NEW YORK,US,mastercard,debit
530087,00-99,SIAM COMMERCIAL BANK PUBLIC COMPANY LTD.,KH,mastercard,debit
530088,00-99,AFRICAN BANKING COOPERATION BOTSWANA LTD.,BW,mastercard,debit
530089,00-99,BANK OF AMERICA N.A.,US,mastercard,debit
530090,00-99,FIFTH THIRD BANK,US,mastercard,credit
530091,00-99,SEYLAN BANK PLC,LK,mastercard,debit
530092,00-99,BANCA MARCH S.A.,ES,mastercard,debit
530093,00-99,INTERNATIONAL BANK OF AZERBAIJAN,AZ,mastercard,credit
530094,00-99,THE STATE EXPORT-IMPORT BANK OF UKRAINE (UKREXIMBANK),UA,mastercard,credit
530095,00-99,PASHA BANK,AZ,mastercard,credit
530096,00-99,FIRST MERCHANTS BANK,US,mastercard,credit
530097,00-99,COMPASS BANCA S.P.A.,IT,mastercard,credit
530098,00-99,PSCU INCORPORATED,US,mastercard,credit
530099,00-99,THE INTERNATIONAL BANK OF AZERBAIJAN,AZ,mastercard,credit
530100,00-99,DEUTSCHER SPARKASSEN- UND GIROVERBAND,DE,mastercard,debit
530101,00-99,DEUTSCHER SPARKASSEN- UND GIROVERBAND,DE,mastercard,debit
530102,00-99,DEUTSCHER SPARKASSEN- UND GIROVERBAND,DE,mastercard,debit
530103,00-99,DEUTSCHER SPARKASSEN- UND GIROVERBAND,DE,mastercard,debit
530104,00-99,DEUTSCHER SPARKASSEN- UND GIROVERBAND,DE,mastercard,debit
530105,00-99,DEUTSCHER SPARKASSEN- UND GIROVERBAND,DE,mastercard,debit
530106,00-99,DEUTSCHER SPARKASSEN UND GIROVERBAND,DE,mastercard,debit
530107,00-99,REVOLUT PAYMENTS AUSTRALIA PTY LTD.,AU,mastercard,debit
530108,00-99,NONGHYUP BANK,KR,mastercard,debit
530109,00-99,DEUTSCHER SPARKASSEN- UND GIROVERBAND,DE,mastercard,debit
530110,00-99,AL BARID BANK,MA,mastercard,debit
530111,00-99,PEOPLES TRUST COMPANY,CA,mastercard,debit
530112,00-99,SONATA BANK,US,mastercard,debit
530113,00-99,BANCO INBURSA S.A.,MX,mastercard,debit
530114,00-99,GAZPROMBANK (JOINT STOCK COMPANY),RU,mastercard,debit
530115,00-99,BUY WAY PERSONAL FINANCE SA,BE,mastercard,debit
530116,00-99,Banco Popular De Puerto Rico,PR,mastercard,credit
530117,00-99,YES BANK LTD.,IN,mastercard,debit
530118,00-99,DEUTSCHER SPARKASSEN- UND GIROVERBAND,DE,mastercard,debit
530119,00-99,WIRECARD CARD SOLUTIONS LTD.,DE,mastercard,debit
530120,00-99,BARCLAYS BANK UK PLC,GB,mastercard,credit
530121,00-99,BARCLAYS BANK UK PLC,GB,mastercard,credit
530122,00-99,BARCLAYS BANK UK PLC,GB,mastercard,credit
530123,00-99,BARCLAYS BANK UK PLC,GB,mastercard,credit
530124,00-99,BARCLAYS BANK UK PLC,GB,mastercard,credit
530125,00-99,BARCLAYS BANK UK PLC,GB,mastercard,credit
530126,00-99,BARCLAYS BANK UK PLC,GB,mastercard,credit
530127,00-99,BARCLAYCARD,GB,mastercard,credit
530128,00-99,BARCLAYS BANK UK PLC,GB,mastercard,credit
530129,00-99,BARCLAYS BANK UK PLC,GB,mastercard,credit
530130,00-99,OPEN BANK S.A.,ES,mastercard,debit
530131,00-99,CUSCAL LTD.,AU,mastercard,debit
530132,00-99,MOVII SA,CO,mastercard,debit
530133,00-99,PATHWARD NATIONAL ASSOCIATION,US,mastercard,debit
530134,00-99,KINECTA FEDERAL CREDIT UNION,US,mastercard,debit
530135,00-99,THE BANCORP BANK NATIONAL ASSOCIATION,US,mastercard,credit
530136,00-99,FIDELITY INFORMATION SERVICES INC.,US,mastercard,debit
530137,00-99,PACIFIC WESTERN BANK,US,mastercard,debit
530138,00-99,JACK HENRY & ASSOCIATES,US,mastercard,debit
530139,00-99,FIRST PREMIER BANK,US,mastercard,debit
530140,00-99,GPC FINANCIAL CORPORATION,CA,mastercard,credit
530141,00-99,ENTROPAY LTD.,MT,mastercard,debit
530142,00-99,PUBLIC JOINT STOCK COMPANY BANK URALSIB,RU,mastercard,credit
530143,00-99,PUBLIC JOINT STOCK COMPANY BANK URALSIB,RU,mastercard,credit
530144,00-99,CELTIC BANK CORPORATION,US,mastercard,credit
530145,00-99,CREDIT UNION PAYMENT CENTER (LIMITED LIABILITY COMPANY),RU,mastercard,credit
530146,00-99,FIDELITY INFORMATION SERVICES INC.,US,mastercard,debit
530147,00-99,BANCO ACTIVO C.A. BANCO UNIVERSAL,VE,mastercard,debit
530148,00-99,ITAU UNIBANCO S.A.,BR,mastercard,credit
530149,00-99,AFRASIA BANK LTD.,MU,mastercard,credit
530150,00-99,PROCESOS DE MEDIOS DE PAGO S.A.,PE,mastercard,debit
530152,00-99,1ST ADVANTAGE FEDERAL CREDIT UNION,US,mastercard,debit
530153,00-99,FISERV SOLUTIONS LLC,US,mastercard,debit
530154,00-99,BANK OF AMERICA,US,mastercard,credit
530156,00-99,ANDORRA BANC AGRICOL REIG S.A.,AD,mastercard,credit
530157,00-99,BANK OF AMERICA N.A.,US,mastercard,credit
530158,00-99,BANK OF AMERICA N.A.,US,mastercard,credit
530159,00-99,NLB BANKA D.D. TUZLA,BA,mastercard,credit
530160,00-99,BOC CREDIT CARD (INTERNATIONAL) LTD.,HK,mastercard,credit
530161,00-99,BOC CREDIT CARD (INTERNATIONAL) LTD.,HK,mastercard,credit
530162,00-99,BOC CREDIT CARD (INTERNATIONAL) LTD.,HK,mastercard,credit
530163,00-99,BOC CREDIT CARD (INTERNATIONAL) LTD.,HK,mastercard,credit
530164,00-99,BOC CREDIT CARD (INTERNATIONAL) LTD.,HK,mastercard,credit
530165,00-99,BOC CREDIT CARD (INTERNATIONAL) LTD.,HK,mastercard,credit
530166,00-99,BOC CREDIT CARD (INTERNATIONAL) LTD.,HK,mastercard,credit
530167,00-99,BOC CREDIT CARD (INTERNATIONAL) LTD.,HK,mastercard,credit
530168,00-99,BOC CREDIT CARD (INTERNATIONAL) LTD.,MO,mastercard,credit
530169,00-99,BOC CREDIT CARD (INTERNATIONAL) LTD.,MO,mastercard,credit
530170,00-99,OPEN JOINT-STOCK SOCIETY AZER-TURK BANK,AZ,mastercard,credit
530171,00-99,PUBLIC JOINT STOCK COMPANY PROMSVYAZBANK,RU,mastercard,credit
530172,00-99,UNICREDIT BANK,RU,mastercard,credit
530173,00-99,DESCO FEDERAL CREDIT UNION,US,mastercard,credit
530174,00-99,BANCAMIGA BANCO UNIVERSAL C.A.,VE,mastercard,debit
530175,00-99,CAPITAL ONE NATIONAL ASSOCIATION,US,mastercard,credit
530176,00-99,PAYSERA KOSOVO,XK,mastercard,debit
530177,00-99,ENTROPAY LTD.,MT,mastercard,credit
530178,00-99,PUBLIC JSC VTB BANK,UA,mastercard,credit
530180,00-99,BEREKE BANK JOINT STOCK COMPANY,KZ,mastercard,credit
530181,00-99,BANK RESPUBLIKA OPEN JOINT STOCK COMPANY,AZ,mastercard,credit
530182,00-99,MBANK S.A.,PL,mastercard,credit
530183,00-99,PUBLIC JOINT-STOCK COMPANY BANK OTKRITIE FINANCIAL CORPORATION,RU,mastercard,credit
530184,00-99,VTB BANK (PUBLIC JOINT-STOCK COMPANY),RU,mastercard,debit
530185,00-99,PUBLIC JOINT STOCK COMPANY TASCOMBANK,UA,mastercard,credit
530186,00-99,JOINT STOCK COMPANY FIRST UKRAINIAN INTERNATIONAL BANK,UA,mastercard,credit
530187,00-99,ADYEN NV SAN FRANCISCO BRANCH,US,mastercard,debit
530188,00-99,CU COOPERATIVE SYSTEMS,US,mastercard,debit
530189,00-99,OPEN JOINT-STOCK COMPANY JOINT-STOCK BANK ROSSIYA,RU,mastercard,credit
530190,00-99,CWT GLOBAL B.V.,US,mastercard,debit
530191,00-99,BANK OF AMERICA N.A.,US,mastercard,debit
530192,00-99,BANK OF AMERICA N.A.,US,mastercard,debit
530193,00-99,BANK OF AMERICA N.A.,US,mastercard,credit
530194,00-99,MERCANTILE BANK LTD.,ZA,mastercard,debit
530196,00-99,WELLS FARGO BANK N.A.,PR,mastercard,credit
530197,00-99,CHASE BANK (KENYA) LTD.,KE,mastercard,credit
530198,00-99,77 CARD CO. LTD.,JP,mastercard,credit
530199,00-99,THE KYUSHU CARD CO. LTD.,JP,mastercard,credit
530200,00-99,TOM PAY ELEKTRONIK PARA VE ODEME HIZMETLERI AS,TR,mastercard,debit
530201,00-99,Advanzia Bank,DE,mastercard,credit
530202,00-99,First National Bank Of Omaha,US,mastercard,debit
530203,00-99,BANK OF AMERICA N.A.,US,mastercard,credit
530204,00-99,CAPITEC BANK LTD.,ZA,mastercard,debit
530205,00-99,BANK OF AMERICA N.A.,US,mastercard,credit
530206,00-99,ICBA BANCARD INC.,US,mastercard,debit
530208,00-99,BANNER BANK,US,mastercard,debit
530209,00-99,BANK OF AMERICA N.A.,US,mastercard,credit
530210,00-99,GUARANTY BANK & TRUST N.A.,US,mastercard,debit
530211,00-99,MITSUBISHI UFJ NICOS CO. LTD.,JP,mastercard,credit
