BIN6,Ranges,Issuer,Country,Brand,Type
660000,00-99,CRDB BANK PLC,TZ,maestro,debit
660006,00-99,Sberbank,RU,maestro,debit
660011,00-99,Sberbank,RU,maestro,debit
660099,00-99,Banco General,PA,maestro,debit
660100,00-99,POSTBANK,DE,maestro,debit
660110,00-99,Jpmorgan Chase Bank,US,visa,debit
660191,00-99,Banco De Credito Del Peru,PE,maestro,debit
660215,00-99,Banco Bradesco,BR,maestro,debit
660271,00-99,Synchrony Bank,US,visa,credit
660294,00-99,Royal Bank Of Canada,CA,maestro,debit
660383,00-99,Banco Mercantil,VE,maestro,debit
660408,00-99,Credit Agricole,FR,maestro,debit
660414,00-99,,GB,private label,debit
660650,00-99,,FR,maestro,debit
660651,00-99,,EG,maestro,debit
660711,00-99,,CO,maestro,debit
660713,00-99,,CO,maestro,debit
660791,00-99,,ZA,maestro,debit
660801,00-99,,DE,maestro,debit
661005,00-99,,ZA,private label,debit
661010,00-99,,AU,maestro,debit
661100,00-99,,IT,maestro,debit
661120,00-99,,AT,maestro,debit
661129,00-99,,US,ebt,debit
661138,00-99,,CN,maestro,debit
661139,00-99,,CN,maestro,debit
661140,00-99,,US,ebt,debit
661158,00-99,,US,private label,debit
661232,00-99,,GT,maestro,debit
661249,00-99,,RU,maestro,debit
661257,00-99,,ES,maestro,debit
661258,00-99,,US,ebt,debit
661418,00-99,,US,ebt,debit
661431,00-99,,UA,maestro,debit
661524,00-99,,US,private label,debit
661600,00-99,,US,private label,debit
661601,00-99,,US,ebt,debit
661660,00-99,,CO,maestro,debit
661699,00-99,,ID,maestro,debit
661748,00-99,,US,ebt,debit
661800,00-99,,NL,maestro,debit
661810,00-99,STAR PROCESSING INC.,US,ebt,debit
661884,00-99,,US,private label,debit
661938,00-99,,DO,maestro,debit
661940,00-99,,US,ebt,debit
662000,00-99,,CO,maestro,debit
662008,00-99,,US,ebt,debit
662074,00-99,,US,private label,debit
662090,00-99,,BR,private label,debit
662202,00-99,,BR,maestro,debit
662241,00-99,,GB,maestro,debit
662242,00-99,,TH,maestro,debit
662266,00-99,,US,ebt,debit
662307,00-99,,US,ebt,debit
662405,00-99,,CA,maestro,debit
662407,00-99,,FR,maestro,debit
662548,00-99,,US,ebt,debit
662562,00-99,,CL,private label,debit
662637,00-99,,BR,maestro,debit
662662,00-99,WELLS FARGO,US,ebt,credit
662741,00-99,,RU,maestro,debit
662829,00-99,,GB,maestro,debit
662972,00-99,,BR,maestro,debit
663005,00-99,,VE,private label,debit
663105,00-99,,RU,maestro,debit
663153,00-99,,GB,maestro,debit
663156,00-99,,GB,maestro,debit
663205,00-99,,GB,maestro,debit
663254,00-99,,DK,maestro,debit
663270,00-99,,GB,maestro,debit
663329,00-99,,TR,maestro,debit
663402,00-99,,ES,private label,debit
663574,00-99,,US,ebt,debit
663639,00-99,,DE,maestro,debit
663680,00-99,,DO,maestro,debit
663715,00-99,,MX,maestro,debit
663726,00-99,,IL,maestro,debit
663748,00-99,,IN,private label,debit
663834,00-99,,GB,maestro,debit
663882,00-99,,GB,private label,debit
663913,00-99,,US,ebt,debit
663921,00-99,,NG,maestro,debit
664051,00-99,,US,private label,debit
664055,00-99,,US,ebt,debit
664081,00-99,,US,ebt,debit
664090,00-99,,ES,maestro,debit
664096,00-99,,BR,maestro,debit
664097,00-99,,US,ebt,debit
664157,00-99,,FR,private label,debit
664260,00-99,,GB,maestro,debit
664376,00-99,,US,ebt,debit
664386,00-99,,GB,maestro,debit
664399,00-99,,CN,private label,debit
664463,00-99,,DO,maestro,debit
664471,00-99,,MA,maestro,debit
664475,00-99,,UA,maestro,debit
664581,00-99,,TH,maestro,debit
664662,00-99,,EG,maestro,debit
664765,00-99,,CO,maestro,debit
664878,00-99,,US,private label,debit
664910,00-99,BANK OF COMMUNICATIONS,CN,local,credit
665001,00-99,,US,ebt,debit
665012,00-99,,MA,maestro,debit
665042,00-99,,IN,private label,debit
665097,00-99,,MX,maestro,debit
665378,00-99,BANK OF COMMUNICATIONS,CN,local,credit
665422,00-99,,BR,maestro,debit
665467,00-99,,GB,maestro,debit
665487,00-99,,US,ebt,debit
665531,00-99,,RU,maestro,debit
665555,00-99,,TR,maestro,debit
665648,00-99,,AT,maestro,debit
665676,00-99,,RU,maestro,debit
665722,00-99,,GB,maestro,debit
665762,00-99,,US,ebt,debit
665788,00-99,,CO,private label,debit
665942,00-99,,GB,maestro,debit
665979,00-99,,GB,maestro,debit
665980,00-99,,BR,maestro,debit
666000,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666001,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666002,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666003,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666004,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666005,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666006,00-99,CITIBANK,HK,maestro,debit
666007,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666008,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666009,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666010,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666011,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666012,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666013,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666014,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666015,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666016,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666017,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666018,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666019,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666020,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666021,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666022,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666023,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666024,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666025,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666026,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666027,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666028,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666029,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666030,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666031,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666032,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666033,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666034,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666035,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666036,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666037,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666038,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666039,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666040,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666041,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666042,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666043,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666044,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666045,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666046,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666047,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666048,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666049,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666050,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666051,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666052,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666053,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666054,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666055,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666056,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666057,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666058,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666059,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666060,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666061,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
666062,00-99,CITIBANK (HONG KONG) LTD.,HK,maestro,debit
