BIN6,Ranges,Issuer,Country,Brand,Type
400000,00-99,INTL HDQTRS-CENTER OWNED,US,visa,credit
400001,00-99,INTL HDQTRS-CENTER OWNED,US,visa,credit
400002,00-99,RIVER VALLEY CREDIT UNION,US,visa,credit
400003,00-99,VISA U.S.A. INC.,US,visa,credit
400004,00-99,INTL HDQTRS-CENTER OWNED,US,visa,credit
400005,00-99,JONESTOWN BANK AND TRUST COMPANY OF JONESTOWN PENNSYLVANIA,US,visa,debit
400006,00-99,BANQUE SAH LO-SAH LIENNE POUR L'INVESTISSEMENT ET LE COMMERCE-B NIN,BJ,visa,debit
400007,00-99,INTL HDQTRS-CENTER OWNED,US,visa,credit
400008,00-99,INTL HDQTRS-CENTER OWNED,US,visa,credit
400009,00-99,UNIVERSITY FIRST FEDERAL CREDIT UNION,US,visa,credit
400010,00-99,CANYON VIEW FEDERAL CREDIT UNION,US,visa,credit
400011,00-99,CANYON VIEW FEDERAL CREDIT UNION,US,visa,credit
400012,00-99,UNITED CITIZENS BANK OF SOUTHERN KENTUCKY,US,visa,debit
400013,00-99,UNITED CITIZENS BANK OF SOUTHERN KENTUCKY,US,visa,debit
400014,00-99,Visa,US,visa,debit
400015,00-99,INTL HDQTRS-CENTER OWNED,US,visa,debit
400016,00-99,STATE BANK OF INDIA,IN,visa,debit
400017,00-99,STATE BANK OF INDIA,IN,visa,debit
400018,00-99,STATE BANK OF INDIA,IN,visa,debit
400019,00-99,STATE BANK OF INDIA,IN,visa,debit
400020,00-99,INTL HDQTRS-CENTER OWNED,US,visa,credit
400021,00-99,INTL HDQTRS-CENTER OWNED,US,visa,credit
400022,00-99,NAVY FEDERAL CREDIT UNION,US,visa,debit
400023,00-99,NAVY FEDERAL CREDIT UNION,US,visa,debit
400024,00-99,NEW HAMPSHIRE FEDERAL CREDIT UNION,US,visa,credit
400025,00-99,INTL HDQTRS-CENTER OWNED,US,visa,credit
400026,00-99,INTL HDQTRS-CENTER OWNED,US,visa,credit
400027,00-99,INTL HDQTRS-CENTER OWNED,US,visa,credit
400028,00-99,THE DONLEY COUNTY STATE BANK,US,visa,debit
400029,00-99,IOWA STATE BANK,US,visa,debit
400030,00-99,INTL HDQTRS-CENTER OWNED,US,visa,credit
400031,00-99,INTL HDQTRS-CENTER OWNED,US,visa,credit
400032,00-99,STATE BANK OF INDIA,IN,visa,debit
400033,00-99,STATE BANK OF INDIA,IN,visa,debit
