BIN6,Ranges,Issuer,Country,Brand,Type
460000,00-99,MVB BANK INC,US,visa,debit
460001,00-99,RAILS WEST FEDERAL CREDIT UNION,US,visa,debit
460002,00-99,PATHWARD N.A.,US,visa,debit
460003,00-99,UNITED CITIZENS BANK OF SOUTHERN KENTUCKY,US,visa,debit
460004,00-99,WELLS FARGO BANK N.A.,US,visa,debit
460005,00-99,METABANK,US,visa,debit
460006,00-99,FIRST INVESTMENT BANK,BG,visa,debit
460007,00-99,METABANK,US,visa,debit
460008,00-99,EQUITY BANK RWANDA LTD.,RW,visa,debit
460009,00-99,FIRST IRAQI ISLAMIC BANK FOR INVESTMENT AND FINANCE,IQ,visa,debit
460010,00-99,THE BANCORP BANK NATIONAL ASSOCIATION,US,visa,debit
460011,00-99,BANKNORTH,US,visa,debit
460012,00-99,STANDARD CHARTERED BANK,OM,visa,debit
460013,00-99,RAWBANK,CD,visa,debit
460014,00-99,ARAB AFRICAN INTERNATIONAL BANK,EG,visa,debit
460015,00-99,AUTOTORGBANK LIMITED COMPANY,RU,visa,debit
460016,00-99,AUTOTORGBANK LIMITED COMPANY,RU,visa,debit
460017,00-99,AUTOTORGBANK LIMITED COMPANY,RU,visa,debit
460018,00-99,AUTOTORGBANK LIMITED COMPANY,RU,visa,debit
460019,00-99,AUTOTORGBANK LIMITED COMPANY,RU,visa,credit
460020,00-99,ABSA GROUP LTD.,ZA,visa,credit
460021,00-99,ABSA GROUP LTD.,ZA,visa,credit
460022,00-99,PEOPLES TRUST COMPANY,CA,visa,debit
460023,00-99,ABSA GROUP LTD.,ZA,visa,credit
460024,00-99,Hdfc Bank,IN,visa,debit
460025,00-99,INTERNATIONAL NETWORK FOR CARDS AND DIGITAL PAYMENT SERVICES,IQ,visa,debit
460026,00-99,CREDITIS SERVIZI FINANZIARI S.P.A,IT,visa,credit
460027,00-99,ABSA GROUP LTD.,ZA,visa,credit
460028,00-99,BANESCO (PANAMA) S.A.,PA,visa,debit
460029,00-99,BLOM BANK S.A.L.,JO,visa,debit
460030,00-99,MASHREQ BANK,AE,visa,credit
460031,00-99,MASHREQBANK,AE,visa,credit
460032,00-99,ABSA GROUP LTD.,ZA,visa,credit
460033,00-99,CEDRUS BANK SAL,LB,visa,debit
460034,00-99,ITAU UNIBANCO HOLDING S.A.,BR,visa,credit
460035,00-99,ITAU,BR,visa,credit
460036,00-99,ITAU UNIBANCO S.A.,BR,visa,credit
460037,00-99,ITAU UNIBANCO S.A.,BR,visa,credit
460038,00-99,ITAU UNIBANCO HOLDING S.A.,BR,visa,credit
460039,00-99,ABSA GROUP LTD.,ZA,visa,credit
460040,00-99,ABSA GROUP LTD.,ZA,visa,credit
460041,00-99,STANDARD CHARTERED BANK,BH,visa,debit
460042,00-99,OJSC GUTA BANK,RU,visa,debit
460043,00-99,UNICREDIT BANK A.D. BANJA LUKA,BA,visa,credit
460044,00-99,UNITED BANK FOR AFRICA (UGANDA) LTD.,UG,visa,debit
460045,00-99,ABSA GROUP LTD.,ZA,visa,credit
460046,00-99,INTERPROGRESSBANK (JOINT-STOCK COMPANY),RU,visa,debit
460047,00-99,Vietcombank,VN,visa,debit
460048,00-99,Sberbank,RU,visa,credit
460049,00-99,Sberbank,RU,visa,credit
460050,00-99,Sberbank,RU,visa,debit
460051,00-99,Sberbank,RU,visa,debit
460052,00-99,Sberbank,RU,visa,credit
460053,00-99,FIDELITY BANK PLC,NG,visa,credit
460054,00-99,FIDELITY BANK PLC,NG,visa,credit
460055,00-99,FIDELITY BANK PLC,NG,visa,debit
460056,00-99,PJSC AKTABANK,UA,visa,credit
460057,00-99,PJSC AKTABANK,UA,visa,credit
460058,00-99,NOVA LJUBLJANSKA BANKA D.D.,SI,visa,debit
460059,00-99,ABSA GROUP LTD.,ZA,visa,credit
460060,00-99,CEDRUS BANK SAL,LB,visa,credit
460061,00-99,INVESTICIONO-KOMERCIJALNA BANKA DD ZENICA,BA,visa,credit
460062,00-99,UNION BANKA D.D. SARAJEVO,BA,visa,debit
460063,00-99,INVESTICIONO-KOMERCIJALNA BANKA DD ZENICA,BA,visa,debit
460064,00-99,ABSA GROUP LTD.,ZA,visa,credit
460065,00-99,KB NS BANK ZAO,RU,visa,debit
460066,00-99,VIETNAM PROSPERITY JOINT STOCK COMMERCIAL BANK,VN,visa,debit
460067,00-99,BANCO BILBAO VIZCAYA ARGENTARIA S.A.,UY,visa,debit
460068,00-99,(AML SUSPENDED) CIBANCO S.A. INSTITUCION DE BANCA MULTIPLE,MX,visa,debit
460069,00-99,JSCB BUSINESS DEVELOPMENT BANK,UZ,visa,debit
460070,00-99,ABSA GROUP LTD.,ZA,visa,credit
460071,00-99,ABSA GROUP LTD.,ZA,visa,credit
460072,00-99,PROMOTORA CMR FALABELLA S.A.,CL,visa,credit
460073,00-99,CAMBODIAN PUBLIC BANK PLC.,KH,visa,credit
460074,00-99,KB KOOKMIN CARD CO. LTD.,KR,visa,credit
460075,00-99,BANK OF BAGHDAD,IQ,visa,debit
460076,00-99,ECOBANK LIBERIA LTD.,LR,visa,debit
460077,00-99,ABSA GROUP LTD.,ZA,visa,credit
460078,00-99,HAY LTD.,AU,visa,debit
460079,00-99,NBS BANK LTD.,MW,visa,credit
460080,00-99,ABSA GROUP LTD.,ZA,visa,credit
460081,00-99,CSCBANK SAL,LB,visa,debit
460082,00-99,ABSA GROUP LTD.,ZA,visa,credit
460083,00-99,AXA BANK EUROPE S.A.,CZ,visa,debit
460084,00-99,PJSC EUROPEAN GAZ BANK,UA,visa,credit
460085,00-99,PJSC EUROPEAN GAZ BANK,UA,visa,credit
460086,00-99,GRENADA CO-OPERATIVE BANK LTD.,GD,visa,debit
460087,00-99,ABSA GROUP LTD.,ZA,visa,credit
460088,00-99,DOCK INSTITUICAO DE PAGAMENTO S.A.,BR,visa,debit
460089,00-99,BANCO DIGIO S.A.,BR,visa,debit
460090,00-99,BAWAG P.S.K. BANK FUER ARBEIT UND WIRTSCHAFT UND OSTERREICHISCHE POSTSPARKASSE A,AT,visa,credit
460091,00-99,ABSA GROUP LTD.,ZA,visa,credit
460092,00-99,BANCO ATLANTIDA S.A.,HN,visa,debit
460093,00-99,FIRST ABU DHABI BANK (PJSC),AE,visa,debit
460094,00-99,ROMANIAN COMMERCIAL BANK CHISINAU JSC,MD,visa,debit
460095,00-99,ROMANIAN COMMERCIAL BANK CHISINAU JSC,MD,visa,debit
460096,00-99,ROMANIAN COMMERCIAL BANK CHISINAU JSC,MD,visa,debit
460097,00-99,ROMANIAN COMMERCIAL BANK CHISINAU JSC,MD,visa,debit
460098,00-99,ABSA GROUP LTD.,ZA,visa,credit
460099,00-99,BSB BANK,BY,visa,debit
460100,00-99,Jpmorgan Chase Bank,US,visa,credit
460101,00-99,BELARUSKI NARODNY BANK,BY,visa,credit
460102,00-99,BANK OF COMMERCE,US,visa,debit
460103,00-99,FIRST NATIONAL BANK AND TRUST COMPANY OF NEWTOWN,US,visa,debit
460104,00-99,BELARUSKY NARODNY BANK (BELARUSIAN PEOPLE'S BANK OJSC),BY,visa,debit
460105,00-99,RED RIVER EMPLOYEES FEDERAL CREDIT UNION,US,visa,debit
460106,00-99,BMO HARRIS BANK N.A.,US,visa,debit
460107,00-99,CHARTER BANK,US,visa,debit
460108,00-99,CHAMPION CREDIT UNION,US,visa,debit
460109,00-99,COMPASS CREDIT UNION,US,visa,debit
460110,00-99,CAPON VALLEY BANK,US,visa,debit
460111,00-99,VICTORIA FEDERAL CREDIT UNION,US,visa,debit
460112,00-99,FIRSTBANK,US,visa,debit
460113,00-99,Jpmorgan Chase Bank,US,visa,debit
460114,00-99,BANK OF AMERICA NATIONAL ASSOCIATION,US,visa,debit
460115,00-99,UMB BANK NATIONAL ASSOCIATION,US,visa,debit
460116,00-99,UMB BANK NATIONAL ASSOCIATION,US,visa,debit
460117,00-99,JEFFERSON PARISH EMPLOYEES FEDERAL CREDIT UNION,US,visa,debit
460118,00-99,JEFFERSON PARISH EMPLOYEES FEDERAL CREDIT UNION,US,visa,debit
460119,00-99,BANK OF AMERICA NATIONAL ASSOCIATION,US,visa,debit
460120,00-99,AL RAJHI BANKING AND INVESTMENT CORP.,SA,visa,credit
460121,00-99,AL RAJHI BANKING AND INVESTMENT CORP.,SA,visa,credit
460122,00-99,JOINT STOCK COMPANY BELARUSIAN-SWISS BANK BSB BANK,BY,visa,debit
