BIN6,Ranges,Issuer,Country,Brand,Type
960161,00-99,GWANGJU BANK,KR,local brand,debit
960167,00-99,GWANGJU BANK,KR,local brand,debit
960171,00-99,GWANGJU BANK,KR,local brand,debit
960172,00-99,GWANGJU BANK,KR,local brand,debit
960410,00-99,Banco De Credito Del Peru,PE,private label,debit
960800,00-99,Bdo Unibank,PH,private label,debit
960801,00-99,Jpmorgan Chase Bank,US,private label,debit
960802,00-99,Jpmorgan Chase Bank,US,private label,debit
960803,00-99,Jpmorgan Chase Bank,US,private label,debit
960804,00-99,Jpmorgan Chase Bank,US,private label,debit
960805,00-99,Jpmorgan Chase Bank,US,private label,debit
960806,00-99,Jpmorgan Chase Bank,US,private label,debit
960807,00-99,Jpmorgan Chase Bank,US,private label,debit
960808,00-99,Jpmorgan Chase Bank,US,private label,debit
960809,00-99,,US,private label,debit
961100,00-99,BANK OF CYPRUS PUBLIC COMPANY LTD.,CY,private label,debit
963400,00-99,,QA,private label,debit
963401,00-99,,US,private label,debit
963402,00-99,,US,private label,debit
963403,00-99,,US,private label,debit
963404,00-99,,US,private label,debit
963405,00-99,,US,private label,debit
963406,00-99,,US,private label,debit
963407,00-99,,US,private label,debit
963408,00-99,,US,private label,debit
963409,00-99,,US,private label,debit
964300,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964301,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964302,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964303,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964304,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964305,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964306,00-99,CINEMA PARK,RU,private label,debit
964307,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964308,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964309,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964310,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964311,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964312,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964313,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964314,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964315,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964316,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964317,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964318,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964319,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964320,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964321,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964322,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964323,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964324,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964325,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964326,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964327,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964328,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964329,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964330,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964331,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964332,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964333,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964334,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964335,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964336,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964337,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964338,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964339,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964340,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964341,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964342,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964343,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964344,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964345,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964346,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964347,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964348,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964349,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964350,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964351,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964352,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964353,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964354,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964355,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964356,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964357,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964358,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964359,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964360,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964361,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964362,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964363,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964364,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964365,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964366,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964367,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964368,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964369,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964370,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964371,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964372,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964373,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964374,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964375,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964376,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964377,00-99,ELDORADO SAVINGS CARD,RU,private label,debit
964378,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964379,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964380,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964381,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964382,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964383,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964384,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964385,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964386,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964387,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964388,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964389,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964390,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964391,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964392,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964393,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964394,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964395,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964396,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964397,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964398,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
964399,00-99,SBERBANK OF RUSSIA,RU,sbercard,debit
966666,00-99,CHINA INVESTMENT BANK,CN,local,debit
967200,00-99,,UZ,uzcard,debit
967802,00-99,BANCO INTERNACIONAL DE SAO TOME E PRINCIPE,ST,local brand,debit
967803,00-99,AFRILAND FIRST BANK,ST,local brand,debit
967808,00-99,ECOBANK,ST,local brand,debit
967810,00-99,ENERGY BANK SAO TOME E PRINCIPE,ST,local brand,debit
967811,00-99,BGFIBANK,ST,local brand,debit
968200,00-99,,SA,local brand,debit
968201,00-99,AL BILAD BANK,SA,local brand,debit
968202,00-99,NATIONAL COMMERCIAL BANK,SA,local brand,debit
968203,00-99,ARAB NATIONAL BANK,SA,local brand,debit
968204,00-99,SAUDI BRITISH BANK,SA,local brand,debit
968205,00-99,AL RAJHI BANKING & INV. CORP.,SA,local brand,debit
968206,00-99,ALINMA BANK,SA,local brand,debit
968207,00-99,SAUDI INVESTMENT BANK,SA,local brand,debit
968208,00-99,BANQUE SAUDI FRANSI,SA,local brand,debit
968209,00-99,RIYAD BANK,SA,local brand,debit
968210,00-99,ALAWWAL BANK,SA,local brand,debit
968211,00-99,BANK AL-JAZIRA,SA,local brand,debit
968280,00-99,BANK OF ZHENGZHOU CO. LTD.,CN,private label,debit
968281,00-99,BANK OF ZHENGZHOU CO. LTD.,CN,private label,debit
