BIN6,Ranges,Issuer,Country,Brand,Type
200000,00-99,IZUMIYA,JP,local brand,debit
200001,00-99,SHINHAN CARD,KR,local brand,credit
200002,00-99,SHINHAN CARD,KR,local brand,credit
200003,00-99,SHINHAN CARD,KR,local brand,credit
200004,00-99,SHINHAN CARD,KR,local brand,credit
200005,00-99,SHINHAN CARD,KR,local brand,credit
200006,00-99,SHINHAN CARD,KR,local brand,credit
200007,00-99,SHINHAN CARD,KR,local brand,credit
200008,00-99,SHINHAN CARD,KR,local brand,credit
200009,00-99,SHINHAN CARD,KR,local brand,credit
200010,00-99,SHINHAN CARD,KR,local brand,credit
200011,00-99,SHINHAN CARD,KR,local brand,credit
200012,00-99,SHINHAN CARD,KR,local brand,credit
200013,00-99,SHINHAN CARD,KR,local brand,credit
200014,00-99,SHINHAN CARD,KR,local brand,credit
200015,00-99,SHINHAN CARD,KR,local brand,credit
200016,00-99,SHINHAN CARD,KR,local brand,credit
200017,00-99,SHINHAN CARD,KR,local brand,credit
200018,00-99,SHINHAN CARD,KR,local brand,credit
200019,00-99,SHINHAN CARD,KR,local brand,credit
200020,00-99,SHINHAN CARD,KR,local brand,credit
200021,00-99,SHINHAN CARD,KR,local brand,credit
200022,00-99,SHINHAN CARD,KR,local brand,credit
200023,00-99,SHINHAN CARD,KR,local brand,credit
200024,00-99,SHINHAN CARD,KR,local brand,credit
200025,00-99,SHINHAN CARD,KR,local brand,credit
200026,00-99,SHINHAN CARD,KR,local brand,credit
200027,00-99,SHINHAN CARD,KR,local brand,credit
200028,00-99,SHINHAN CARD,KR,local brand,credit
200029,00-99,SHINHAN CARD,KR,local brand,credit
200030,00-99,SHINHAN CARD,KR,local brand,credit
200031,00-99,SHINHAN CARD,KR,local brand,credit
200032,00-99,SHINHAN CARD,KR,local brand,credit
200033,00-99,SHINHAN CARD,KR,local brand,credit
200034,00-99,SHINHAN CARD,KR,local brand,credit
200035,00-99,SHINHAN CARD,KR,local brand,credit
200036,00-99,SHINHAN CARD,KR,local brand,credit
200037,00-99,SHINHAN CARD,KR,local brand,credit
200038,00-99,SHINHAN CARD,KR,local brand,credit
200039,00-99,SHINHAN CARD,KR,local brand,credit
200040,00-99,SHINHAN CARD,KR,local brand,credit
200041,00-99,SHINHAN CARD,KR,local brand,credit
200042,00-99,SHINHAN CARD,KR,local brand,credit
200043,00-99,SHINHAN CARD,KR,local brand,credit
200044,00-99,SHINHAN CARD,KR,local brand,credit
200045,00-99,SHINHAN CARD,KR,local brand,credit
200046,00-99,SHINHAN CARD,KR,local brand,credit
200047,00-99,SHINHAN CARD,KR,local brand,credit
200048,00-99,SHINHAN CARD,KR,local brand,credit
200049,00-99,SHINHAN CARD,KR,local brand,credit
200050,00-99,SHINHAN CARD,KR,local brand,credit
200051,00-99,SHINHAN CARD,KR,local brand,credit
200052,00-99,SHINHAN CARD,KR,local brand,credit
200053,00-99,SHINHAN CARD,KR,local brand,credit
200054,00-99,SHINHAN CARD,KR,local brand,credit
200055,00-99,SHINHAN CARD,KR,local brand,credit
200056,00-99,SHINHAN CARD,KR,local brand,credit
200057,00-99,SHINHAN CARD,KR,local brand,credit
200058,00-99,SHINHAN CARD,KR,local brand,credit
200059,00-99,SHINHAN CARD,KR,local brand,credit
200060,00-99,SHINHAN CARD,KR,local brand,credit
200061,00-99,SHINHAN CARD,KR,local brand,credit
200062,00-99,SHINHAN CARD,KR,local brand,credit
200063,00-99,SHINHAN CARD,KR,local brand,credit
200064,00-99,SHINHAN CARD,KR,local brand,credit
200065,00-99,SHINHAN CARD,KR,local brand,credit
200066,00-99,SHINHAN CARD,KR,local brand,credit
200067,00-99,SHINHAN CARD,KR,local brand,credit
200068,00-99,SHINHAN CARD,KR,local brand,credit
200069,00-99,SHINHAN CARD,KR,local brand,credit
200070,00-99,SHINHAN CARD,KR,local brand,credit
200071,00-99,SHINHAN CARD,KR,local brand,credit
200072,00-99,SHINHAN CARD,KR,local brand,credit
200073,00-99,SHINHAN CARD,KR,local brand,credit
200074,00-99,SHINHAN CARD,KR,local brand,credit
200075,00-99,SHINHAN CARD,KR,local brand,credit
200076,00-99,SHINHAN CARD,KR,local brand,credit
200077,00-99,SHINHAN CARD,KR,local brand,credit
200078,00-99,SHINHAN CARD,KR,local brand,credit
200079,00-99,SHINHAN CARD,KR,local brand,credit
200080,00-99,SHINHAN CARD,KR,local brand,credit
200081,00-99,SHINHAN CARD,KR,local brand,credit
200082,00-99,SHINHAN CARD,KR,local brand,credit
200083,00-99,SHINHAN CARD,KR,local brand,credit
200084,00-99,SHINHAN CARD,KR,local brand,credit
200085,00-99,SHINHAN CARD,KR,local brand,credit
200086,00-99,SHINHAN CARD,KR,local brand,credit
200087,00-99,SHINHAN CARD,KR,local brand,credit
200088,00-99,SHINHAN CARD,KR,local brand,credit
200089,00-99,SHINHAN CARD,KR,local brand,credit
200090,00-99,SHINHAN CARD,KR,local brand,credit
200091,00-99,SHINHAN CARD,KR,local brand,credit
200092,00-99,SHINHAN CARD,KR,local brand,credit
200093,00-99,SHINHAN CARD,KR,local brand,credit
200094,00-99,SHINHAN CARD,KR,local brand,credit
200095,00-99,SHINHAN CARD,KR,local brand,credit
200096,00-99,SHINHAN CARD,KR,local brand,credit
200097,00-99,SHINHAN CARD,KR,local brand,credit
200098,00-99,SHINHAN CARD,KR,local brand,credit
200099,00-99,SHINHAN CARD,KR,local brand,credit
200100,00-99,MACCHIP (SUMITOMO MITSUI BANKING CORPORATION) EDY,JP,local brand,debit
200302,00-99,YAPI KREDI SIGORTA A.S.,TR,local brand,debit
201010,00-99,STANDARD BANK OF SOUTH AFRICA LTD.,ZA,local brand,debit
201100,00-99,POSTBANK,DE,private label,debit
201453,00-99,RAIFFEISEN BANK,AT,private label,debit
202022,00-99,PRESTAMOS ABCD,MX,local brand,credit
202027,00-99,SCOTIABANK MEXICO,MX,local brand,debit
202028,00-99,Jsc Bank Vtb,RU,mir,debit
203100,00-99,SODEXO,MX,local brand,debit
203101,00-99,SODEXO,MX,local brand,debit
203102,00-99,HSBC MEXICO S.A.,MX,local brand,debit
203103,00-99,HSBC MEXICO S.A.,MX,local brand,debit
204138,00-99,NOVA LJUBLJANSKA BANKA D.D. LJUBLJANA,SI,local brand,debit
205001,00-99,SHINHAN CARD,KR,local brand,credit
205002,00-99,SHINHAN CARD,KR,local brand,credit
205003,00-99,SHINHAN CARD,KR,local brand,credit
205004,00-99,SHINHAN CARD,KR,local brand,credit
205005,00-99,SHINHAN CARD,KR,local brand,credit
205006,00-99,SHINHAN CARD,KR,local brand,credit
205007,00-99,SHINHAN CARD,KR,local brand,credit
205008,00-99,SHINHAN CARD,KR,local brand,credit
205009,00-99,SHINHAN CARD,KR,local brand,credit
205010,00-99,SHINHAN CARD,KR,local brand,credit
205011,00-99,SHINHAN CARD,KR,local brand,credit
205012,00-99,SHINHAN CARD,KR,local brand,credit
205013,00-99,SHINHAN CARD,KR,local brand,credit
205014,00-99,SHINHAN CARD,KR,local brand,credit
205015,00-99,SHINHAN CARD,KR,local brand,credit
205016,00-99,SHINHAN CARD,KR,local brand,credit
205017,00-99,SHINHAN CARD,KR,local brand,credit
205018,00-99,SHINHAN CARD,KR,local brand,credit
205019,00-99,SHINHAN CARD,KR,local brand,credit
205020,00-99,SHINHAN CARD,KR,local brand,credit
205021,00-99,SHINHAN CARD,KR,local brand,credit
205022,00-99,SHINHAN CARD,KR,local brand,credit
205023,00-99,SHINHAN CARD,KR,local brand,credit
205024,00-99,SHINHAN CARD,KR,local brand,credit
205025,00-99,SHINHAN CARD,KR,local brand,credit
205026,00-99,SHINHAN CARD,KR,local brand,credit
205027,00-99,SHINHAN CARD,KR,local brand,credit
205028,00-99,SHINHAN CARD,KR,local brand,credit
205029,00-99,SHINHAN CARD,KR,local brand,credit
205030,00-99,SHINHAN CARD,KR,local brand,credit
205031,00-99,SHINHAN CARD,KR,local brand,credit
205032,00-99,SHINHAN CARD,KR,local brand,credit
205033,00-99,SHINHAN CARD,KR,local brand,credit
205034,00-99,SHINHAN CARD,KR,local brand,credit
205035,00-99,SHINHAN CARD,KR,local brand,credit
205036,00-99,SHINHAN CARD,KR,local brand,credit
205037,00-99,SHINHAN CARD,KR,local brand,credit
205038,00-99,SHINHAN CARD,KR,local brand,credit
205039,00-99,SHINHAN CARD,KR,local brand,credit
205040,00-99,SHINHAN CARD,KR,local brand,credit
205041,00-99,SHINHAN CARD,KR,local brand,credit
205042,00-99,SHINHAN CARD,KR,local brand,credit
205043,00-99,SHINHAN CARD,KR,local brand,credit
205044,00-99,SHINHAN CARD,KR,local brand,credit
205045,00-99,SHINHAN CARD,KR,local brand,credit
205046,00-99,SHINHAN CARD,KR,local brand,credit
205047,00-99,SHINHAN CARD,KR,local brand,credit
205048,00-99,SHINHAN CARD,KR,local brand,credit
205049,00-99,SHINHAN CARD,KR,local brand,credit
205050,00-99,SHINHAN CARD,KR,local brand,credit
205051,00-99,SHINHAN CARD,KR,local brand,credit
205052,00-99,SHINHAN CARD,KR,local brand,credit
205053,00-99,SHINHAN CARD,KR,local brand,credit
205054,00-99,SHINHAN CARD,KR,local brand,credit
205055,00-99,SHINHAN CARD,KR,local brand,credit
205056,00-99,SHINHAN CARD,KR,local brand,credit
205057,00-99,SHINHAN CARD,KR,local brand,credit
205058,00-99,SHINHAN CARD,KR,local brand,credit
205059,00-99,SHINHAN CARD,KR,local brand,credit
205060,00-99,SHINHAN CARD,KR,local brand,credit
205061,00-99,SHINHAN CARD,KR,local brand,credit
205062,00-99,SHINHAN CARD,KR,local brand,credit
205063,00-99,SHINHAN CARD,KR,local brand,credit
205064,00-99,SHINHAN CARD,KR,local brand,credit
205065,00-99,SHINHAN CARD,KR,local brand,credit
205066,00-99,SHINHAN CARD,KR,local brand,credit
205067,00-99,SHINHAN CARD,KR,local brand,credit
205068,00-99,SHINHAN CARD,KR,local brand,credit
205069,00-99,SHINHAN CARD,KR,local brand,credit
205070,00-99,SHINHAN CARD,KR,local brand,credit
205071,00-99,SHINHAN CARD,KR,local brand,credit
205072,00-99,SHINHAN CARD,KR,local brand,credit
205073,00-99,SHINHAN CARD,KR,local brand,credit
205074,00-99,SHINHAN CARD,KR,local brand,credit
205075,00-99,SHINHAN CARD,KR,local brand,credit
205076,00-99,SHINHAN CARD,KR,local brand,credit
205077,00-99,SHINHAN CARD,KR,local brand,credit
205078,00-99,SHINHAN CARD,KR,local brand,credit
205079,00-99,SHINHAN CARD,KR,local brand,credit
205080,00-99,SHINHAN CARD,KR,local brand,credit
205081,00-99,SHINHAN CARD,KR,local brand,credit
205082,00-99,SHINHAN CARD,KR,local brand,credit
205083,00-99,SHINHAN CARD,KR,local brand,credit
205084,00-99,SHINHAN CARD,KR,local brand,credit
205085,00-99,SHINHAN CARD,KR,local brand,credit
205086,00-99,SHINHAN CARD,KR,local brand,credit
205087,00-99,SHINHAN CARD,KR,local brand,credit
205088,00-99,SHINHAN CARD,KR,local brand,credit
205089,00-99,SHINHAN CARD,KR,local brand,credit
205090,00-99,SHINHAN CARD,KR,local brand,credit
205091,00-99,SHINHAN CARD,KR,local brand,credit
205092,00-99,SHINHAN CARD,KR,local brand,credit
