BIN6,Ranges,Issuer,Country,Brand,Type
180000,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180001,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180002,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180003,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180004,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180005,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180006,00-99,Japan Airlines International,JP,uatp,credit
180007,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180008,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180009,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180010,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180011,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180012,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180013,00-99,Japan Airlines International,JP,uatp,credit
180014,00-99,Japan Airlines International,JP,uatp,credit
180015,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180016,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180017,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180018,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180019,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180020,00-99,Japan Airlines International,JP,uatp,credit
180021,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180022,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180023,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180024,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180025,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180026,00-99,Japan Airlines International,JP,uatp,credit
180027,00-99,Japan Airlines International,JP,uatp,credit
180028,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180029,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180030,00-99,Japan Airlines International,JP,uatp,credit
180031,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180032,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180033,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180034,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180035,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180036,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180037,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180038,00-99,Japan Airlines International,JP,uatp,credit
180039,00-99,Japan Airlines International,JP,uatp,credit
180040,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180041,00-99,Japan Airlines International,JP,uatp,credit
180042,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180043,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180044,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
180045,00-99,JAPAN AIRLINES INTERNATIONAL (JL),JP,uatp,credit
