BIN6,Ranges,Issuer,Country,Brand,Type
700000,00-99,ETC CARD,JP,local brand,debit
700004,00-99,JETCARD,GB,uk fuel card,debit
700006,00-99,,US,private label,debit
700011,00-99,,US,private label,debit
700013,00-99,SAMSUNG CARD,KR,global bc,credit
700025,00-99,REDFUEL(EUROPE),GB,chjones fuel card,debit
700035,00-99,UK FUELS,GB,uk fuel card,debit
700042,00-99,,US,private label,debit
700045,00-99,REDFUEL(EUROPE),GB,red fuel card,debit
700047,00-99,MORGAN,GB,chjones fuel card,debit
700048,00-99,MORGAN,GB,chjones fuel card,debit
700052,00-99,,US,private label,debit
700054,00-99,FIRSTRAND BANK LTD.,ZA,local brand,credit
700064,00-99,UK FUELS,GB,uk fuel card,debit
700083,00-99,,US,private label,debit
700084,00-99,,US,private label,debit
700099,00-99,FLEET ONE,GB,uk fuel card,debit
700100,00-99,LOTTE CARD CO. LTD.,KR,private label,credit
700101,00-99,LOTTE CARD CO. LTD.,KR,private label,credit
700105,00-99,LOTTE CARD CO. LTD.,KR,private label,credit
700106,00-99,LOTTE CARD CO. LTD.,KR,private label,credit
700107,00-99,LOTTE CARD CO. LTD.,KR,private label,credit
700109,00-99,LOTTE CARD CO. LTD.,KR,private label,credit
700116,00-99,LOTTE CARD CO. LTD.,KR,private label,credit
700117,00-99,LOTTE CARD CO. LTD.,KR,private label,credit
700119,00-99,CITIBANK / BESTBUY,US,private label,credit
700126,00-99,LOTTE CARD CO. LTD.,KR,private label,credit
700127,00-99,LOTTE CARD CO. LTD.,KR,private label,credit
700134,00-99,,US,private label,debit
700181,00-99,,US,private label,debit
700205,00-99,,GB,euroshell fuel card,debit
700236,00-99,,US,private label,debit
700238,00-99,,US,private label,debit
700247,00-99,PRIORITY PASS,GB,loyalty card,debit
700250,00-99,,US,private label,debit
700253,00-99,FIRSTRAND BANK LTD.,ZA,local brand,credit
700254,00-99,ABSA GROUP LTD.,ZA,local brand,credit
700255,00-99,,US,private label,credit
700256,00-99,,US,private label,debit
700271,00-99,,US,private label,debit
700272,00-99,,US,private label,debit
700325,00-99,,US,private label,debit
700336,00-99,,US,private label,debit
700338,00-99,,US,private label,debit
700346,00-99,,US,private label,credit
700364,00-99,,US,private label,credit
700403,00-99,,US,private label,debit
700422,00-99,,US,private label,credit
700423,00-99,,US,private label,debit
700425,00-99,,US,private label,debit
700429,00-99,,US,private label,debit
700430,00-99,,US,private label,debit
700431,00-99,,US,private label,debit
700432,00-99,,US,private label,debit
700433,00-99,,US,private label,debit
700434,00-99,,US,private label,debit
700435,00-99,,US,private label,debit
700436,00-99,,US,private label,debit
700438,00-99,,US,private label,credit
700448,00-99,,US,private label,debit
700450,00-99,,US,private label,debit
700460,00-99,,US,private label,debit
700477,00-99,,US,private label,credit
700501,00-99,,US,private label,debit
700508,00-99,,US,private label,debit
700516,00-99,,GB,uk fuel card,debit
700517,00-99,UK FUELS D CARD,GB,uk fuel card,debit
700518,00-99,,GB,uk fuel card,debit
700526,00-99,,US,private label,credit
700536,00-99,STANDARD BANK OF SOUTH AFRICA LTD.,ZA,local brand,credit
700548,00-99,,US,private label,debit
700550,00-99,,US,private label,debit
700555,00-99,,US,private label,debit
700560,00-99,,US,private label,debit
700567,00-99,,US,private label,debit
700568,00-99,,US,private label,debit
700574,00-99,ABSA GROUP LTD.,ZA,local brand,credit
700580,00-99,,US,private label,debit
700588,00-99,,US,private label,debit
700594,00-99,,US,private label,debit
700598,00-99,,US,private label,debit
700600,00-99,SYNCHRONY BANK,US,ebt,debit
700601,00-99,ABSA GROUP LTD.,ZA,local brand,credit
700602,00-99,,US,private label,debit
700608,00-99,ABSA GROUP LTD.,ZA,local brand,credit
700609,00-99,ABSA GROUP LTD.,ZA,local brand,credit
700610,00-99,ABSA GROUP LTD.,ZA,local brand,credit
700617,00-99,,US,private label,debit
700625,00-99,,US,private label,debit
700638,00-99,,US,private label,debit
700671,00-99,,US,private label,debit
700675,00-99,,US,private label,debit
700676,00-99,,GB,bp fuel card,debit
700701,00-99,SHAHJALAL ISLAMI BANK LTD.,BD,private label,debit
700773,00-99,,US,private label,debit
700781,00-99,SHAHJALAL ISLAMI BANK LTD.,BD,private label,debit
700791,00-99,SHAHJALAL ISLAMI BANK LTD.,BD,private label,debit
700831,00-99,,US,private label,debit
700832,00-99,,US,private label,debit
700833,00-99,,US,private label,debit
700834,00-99,,US,private label,debit
700835,00-99,,US,private label,debit
700836,00-99,,US,private label,debit
700837,00-99,,US,private label,debit
700838,00-99,,US,private label,debit
700839,00-99,,US,private label,debit
700887,00-99,,US,private label,debit
700901,00-99,BANGLADESH POST,BD,private label,debit
700902,00-99,BANGLADESH POST OFFICE,BD,private label,debit
700903,00-99,BANGLADESH POST OFFICE,BD,private label,debit
700945,00-99,,US,private label,debit
700949,00-99,,US,private label,debit
700973,00-99,,US,private label,debit
700974,00-99,,US,private label,debit
700984,00-99,PRIORITY PASS,RU,private label,debit
700998,00-99,,US,private label,debit
701220,00-99,JANATA BANK LTD.,BD,private label,debit
701292,00-99,JANATA BANK LTD.,BD,private label,credit
701310,00-99,CHINA CONSTRUCTION BANK,CN,private label,debit
701500,00-99,SONALI BANK LTD.,BD,private label,debit
701501,00-99,SONALI BANK LTD.,BD,private label,debit
701502,00-99,SONALI BANK LTD.,BD,private label,debit
701503,00-99,SONALI BANK LTD.,BD,private label,debit
701570,00-99,SONALI BANK LTD.,BD,private label,credit
701590,00-99,SONALI BANK LTD.,BD,private label,debit
703316,00-99,UNICREDIT S.P.A.,IT,local brand,credit
703500,00-99,BASIC BANK LTD.,BD,private label,debit
703900,00-99,SYNCHRONY BANK,US,private label,credit
703901,00-99,,US,private label,credit
703902,00-99,,US,private label,credit
703903,00-99,,US,private label,credit
703904,00-99,,US,private label,credit
703905,00-99,,US,private label,credit
703906,00-99,,US,private label,credit
703907,00-99,,US,private label,credit
703908,00-99,,US,private label,credit
703909,00-99,,US,private label,credit
703988,00-99,,US,local brand,credit
704200,00-99,,CA,private label,debit
704310,00-99,,MK,private label,debit
704700,00-99,PUBALI BANK LTD.,BD,private label,debit
704810,00-99,UTTARA BANK LTD.,BD,private label,debit
704811,00-99,UTTARA BANK LTD.,BD,private label,debit
704904,00-99,ICB ISLAMIC BANK LTD.,BD,private label,debit
705310,00-99,NCC BANK LTD.,BD,private label,debit
705554,00-99,FIRSTRAND BANK LTD.,ZA,local brand,credit
705803,00-99,SOCIAL ISLAMI BANK LTD.,BD,private label,debit
