BIN6,Ranges,Issuer,Country,Brand,Type
750000,00-99,EXXONMOBIL,JP,local brand,credit
750007,00-99,American Express,CA,amex,credit
750011,00-99,American Express,CA,amex,credit
750012,00-99,American Express,CA,amex,credit
750013,00-99,American Express,CA,amex,credit
750014,00-99,American Express,US,amex,credit
750094,00-99,American Express,US,amex,credit
750095,00-99,American Express,US,amex,credit
750096,00-99,American Express,US,amex,credit
750100,00-99,American Express,US,amex,credit
750102,00-99,American Express,US,amex,credit
750103,00-99,American Express,US,amex,credit
750104,00-99,American Express,US,amex,credit
750105,00-99,American Express,US,amex,credit
750106,00-99,American Express,US,amex,credit
750107,00-99,American Express,US,amex,credit
750108,00-99,American Express,US,amex,credit
750109,00-99,American Express,US,amex,credit
750110,00-99,American Express,US,amex,credit
750111,00-99,American Express,US,amex,credit
750112,00-99,American Express,US,amex,credit
750113,00-99,,US,private label,debit
750114,00-99,,US,private label,debit
750115,00-99,,US,private label,debit
750117,00-99,,US,private label,debit
750118,00-99,,US,private label,debit
750119,00-99,,US,private label,debit
750120,00-99,,US,private label,credit
750122,00-99,TMB,TH,private label,debit
750134,00-99,,US,private label,credit
750190,00-99,,US,private label,debit
750222,00-99,,US,private label,credit
750238,00-99,,US,private label,debit
750249,00-99,,US,private label,debit
751411,00-99,,US,private label,debit
751412,00-99,,US,private label,debit
751413,00-99,,US,private label,debit
751414,00-99,,US,private label,debit
751415,00-99,,US,private label,debit
751416,00-99,,US,private label,debit
751417,00-99,,US,private label,debit
751418,00-99,,US,private label,debit
751419,00-99,,US,private label,debit
751431,00-99,,US,private label,debit
751432,00-99,,US,private label,debit
751433,00-99,,US,private label,debit
751434,00-99,,US,private label,debit
751435,00-99,,US,private label,debit
751436,00-99,,US,private label,debit
751437,00-99,,US,private label,debit
751438,00-99,,US,private label,debit
751439,00-99,,US,private label,debit
751461,00-99,,US,private label,debit
751462,00-99,,US,private label,debit
751463,00-99,,US,private label,debit
751464,00-99,,US,private label,debit
751465,00-99,,US,private label,debit
751466,00-99,,US,private label,debit
751467,00-99,,US,private label,debit
751468,00-99,,US,private label,debit
751469,00-99,,US,private label,debit
755378,00-99,PACIFIC PREMIER BANK,US,private label,debit
755400,00-99,,US,private label,debit
757500,00-99,,US,ebt,debit
758005,00-99,SPARKASSE BURGENLANDKREIS,DE,maestro,debit
758085,00-99,PACIFIC PREMIER BANK,US,private label,debit
758209,00-99,NORDTHURIGER VOLKSBANK EG,DE,vpay,debit
