BIN6,Ranges,Issuer,Country,Brand,Type
120043,00-99,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,CN,private label,debit
120100,00-99,COMMERCIAL BANK PRIVATBANK,UA,local brand,debit
120200,00-99,AVIANCA,CO,uatp,credit
120201,00-99,AVIANCA,CO,uatp,credit
120202,00-99,AVIANCA,CO,uatp,credit
120203,00-99,AVIANCA,CO,uatp,credit
120204,00-99,AVIANCA,CO,uatp,credit
120205,00-99,AVIANCA,CO,uatp,credit
120206,00-99,AVIANCA,CO,uatp,credit
120207,00-99,AVIANCA,CO,uatp,credit
120208,00-99,AVIANCA,CO,uatp,credit
120209,00-99,AVIANCA,CO,uatp,credit
120210,00-99,AVIANCA,CO,uatp,credit
120211,00-99,AVIANCA,CO,uatp,credit
120212,00-99,AVIANCA,CO,uatp,credit
120213,00-99,AVIANCA,CO,uatp,credit
120214,00-99,AVIANCA,CO,uatp,credit
120215,00-99,AVIANCA,CO,uatp,credit
120216,00-99,AVIANCA,CO,uatp,credit
120217,00-99,AVIANCA,CO,uatp,credit
120218,00-99,AVIANCA,CO,uatp,credit
120219,00-99,AVIANCA,CO,uatp,credit
120220,00-99,AVIANCA,CO,uatp,credit
120221,00-99,AVIANCA,CO,uatp,credit
120222,00-99,AVIANCA,CO,uatp,credit
120223,00-99,AVIANCA,CO,uatp,credit
120224,00-99,AVIANCA,CO,uatp,credit
120225,00-99,AVIANCA,CO,uatp,credit
120226,00-99,AVIANCA,CO,uatp,credit
120227,00-99,AVIANCA,CO,uatp,credit
120228,00-99,AVIANCA,CO,uatp,credit
120229,00-99,AVIANCA,CO,uatp,credit
120230,00-99,AVIANCA,CO,uatp,credit
120231,00-99,AVIANCA,CO,uatp,credit
120232,00-99,AVIANCA,CO,uatp,credit
120233,00-99,AVIANCA,CO,uatp,credit
120234,00-99,AVIANCA,CO,uatp,credit
120235,00-99,AVIANCA,CO,uatp,credit
120236,00-99,AVIANCA,CO,uatp,credit
120237,00-99,AVIANCA,CO,uatp,credit
120238,00-99,AVIANCA,CO,uatp,credit
120239,00-99,AVIANCA,CO,uatp,credit
120240,00-99,AVIANCA,CO,uatp,credit
120241,00-99,AVIANCA,CO,uatp,credit
120242,00-99,AVIANCA,CO,uatp,credit
120243,00-99,AVIANCA,CO,uatp,credit
120244,00-99,AVIANCA,CO,uatp,credit
120245,00-99,AVIANCA,CO,uatp,credit
120246,00-99,AVIANCA,CO,uatp,credit
120247,00-99,AVIANCA,CO,uatp,credit
120248,00-99,AVIANCA,CO,uatp,credit
120249,00-99,AVIANCA,CO,uatp,credit
120250,00-99,AVIANCA,CO,uatp,credit
120251,00-99,AVIANCA,CO,uatp,credit
120252,00-99,AVIANCA,CO,uatp,credit
120253,00-99,AVIANCA,CO,uatp,credit
120254,00-99,AVIANCA,CO,uatp,credit
120255,00-99,AVIANCA,CO,uatp,credit
120256,00-99,AVIANCA,CO,uatp,credit
120257,00-99,AVIANCA,CO,uatp,credit
120258,00-99,AVIANCA,CO,uatp,credit
120259,00-99,AVIANCA,CO,uatp,credit
120260,00-99,AVIANCA,CO,uatp,credit
120261,00-99,AVIANCA,CO,uatp,credit
120262,00-99,AVIANCA,CO,uatp,credit
120263,00-99,AVIANCA,CO,uatp,credit
120264,00-99,AVIANCA,CO,uatp,credit
120265,00-99,AVIANCA,CO,uatp,credit
120266,00-99,AVIANCA,CO,uatp,credit
120267,00-99,AVIANCA,CO,uatp,credit
120268,00-99,AVIANCA,CO,uatp,credit
120269,00-99,AVIANCA,CO,uatp,credit
120270,00-99,AVIANCA,CO,uatp,credit
120271,00-99,AVIANCA,CO,uatp,credit
120272,00-99,AVIANCA,CO,uatp,credit
120273,00-99,AVIANCA,CO,uatp,credit
120274,00-99,AVIANCA,CO,uatp,credit
120275,00-99,AVIANCA,CO,uatp,credit
120276,00-99,AVIANCA,CO,uatp,credit
120277,00-99,AVIANCA,CO,uatp,credit
120278,00-99,AVIANCA,CO,uatp,credit
120279,00-99,AVIANCA,CO,uatp,credit
120280,00-99,AVIANCA,CO,uatp,credit
120281,00-99,AVIANCA,CO,uatp,credit
120282,00-99,AVIANCA,CO,uatp,credit
120283,00-99,AVIANCA,CO,uatp,credit
120284,00-99,AVIANCA,CO,uatp,credit
120285,00-99,AVIANCA,CO,uatp,credit
120286,00-99,AVIANCA,CO,uatp,credit
120287,00-99,AVIANCA,CO,uatp,credit
120288,00-99,AVIANCA,CO,uatp,credit
120289,00-99,AVIANCA,CO,uatp,credit
120290,00-99,AVIANCA,CO,uatp,credit
120291,00-99,AVIANCA,CO,uatp,credit
120292,00-99,AVIANCA,CO,uatp,credit
120293,00-99,AVIANCA,CO,uatp,credit
120294,00-99,AVIANCA,CO,uatp,credit
120295,00-99,AVIANCA,CO,uatp,credit
120296,00-99,AVIANCA,CO,uatp,credit
120297,00-99,AVIANCA,CO,uatp,credit
120298,00-99,AVIANCA,CO,uatp,credit
120299,00-99,AVIANCA,CO,uatp,credit
120611,00-99,RAKUTEN BANK,JP,local brand,credit
122000,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122001,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122002,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122003,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122004,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122005,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122006,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122007,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122008,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122009,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122010,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122011,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122012,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122013,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122014,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
122015,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
