BIN6,Ranges,Issuer,Country,Brand,Type
820000,00-99,National Payments Corporation Of India,IN,rupay,credit
820001,00-99,National Payments Corporation Of India,IN,rupay,credit
820002,00-99,National Payments Corporation Of India,IN,rupay,credit
820003,00-99,National Payments Corporation Of India,IN,rupay,credit
820004,00-99,National Payments Corporation Of India,IN,rupay,credit
820005,00-99,National Payments Corporation Of India,IN,rupay,credit
820006,00-99,National Payments Corporation Of India,IN,rupay,credit
820007,00-99,National Payments Corporation Of India,IN,rupay,credit
820008,00-99,National Payments Corporation Of India,IN,rupay,credit
820009,00-99,National Payments Corporation Of India,IN,rupay,credit
820010,00-99,,IN,rupay,credit
820011,00-99,,IN,rupay,credit
820012,00-99,,IN,rupay,credit
820013,00-99,,IN,rupay,credit
820014,00-99,,IN,rupay,credit
820015,00-99,,IN,rupay,credit
820016,00-99,,IN,rupay,credit
820017,00-99,,IN,rupay,credit
820018,00-99,,IN,rupay,credit
820019,00-99,,IN,rupay,credit
820020,00-99,,IN,rupay,credit
820021,00-99,,IN,rupay,credit
820022,00-99,,IN,rupay,credit
820023,00-99,,IN,rupay,credit
820024,00-99,,IN,rupay,credit
820025,00-99,,IN,rupay,credit
820026,00-99,,IN,rupay,credit
820027,00-99,,IN,rupay,credit
820028,00-99,,IN,rupay,credit
820029,00-99,,IN,rupay,credit
820030,00-99,,IN,rupay,credit
820031,00-99,,IN,rupay,credit
820032,00-99,,IN,rupay,credit
820033,00-99,,IN,rupay,credit
820034,00-99,,IN,rupay,credit
820035,00-99,,IN,rupay,credit
820036,00-99,,IN,rupay,credit
820037,00-99,,IN,rupay,credit
820038,00-99,,IN,rupay,credit
820039,00-99,,IN,rupay,credit
820040,00-99,,IN,rupay,credit
820041,00-99,,IN,rupay,credit
820042,00-99,,IN,rupay,credit
820043,00-99,,IN,rupay,credit
820044,00-99,,IN,rupay,credit
820045,00-99,,IN,rupay,credit
820046,00-99,,IN,rupay,credit
820047,00-99,,IN,rupay,credit
820048,00-99,,IN,rupay,credit
820049,00-99,,IN,rupay,credit
820050,00-99,,IN,rupay,credit
820051,00-99,,IN,rupay,credit
820052,00-99,,IN,rupay,credit
820053,00-99,,IN,rupay,credit
820054,00-99,,IN,rupay,credit
820055,00-99,,IN,rupay,credit
820056,00-99,,IN,rupay,credit
820057,00-99,,IN,rupay,credit
820058,00-99,,IN,rupay,credit
820059,00-99,,IN,rupay,credit
820060,00-99,,IN,rupay,credit
820061,00-99,,IN,rupay,credit
820062,00-99,,IN,rupay,credit
820063,00-99,,IN,rupay,credit
820064,00-99,,IN,rupay,credit
820065,00-99,,IN,rupay,credit
820066,00-99,,IN,rupay,credit
820067,00-99,,IN,rupay,credit
820068,00-99,,IN,rupay,credit
820069,00-99,,IN,rupay,credit
820070,00-99,,IN,rupay,credit
820071,00-99,,IN,rupay,credit
820072,00-99,,IN,rupay,credit
820073,00-99,,IN,rupay,credit
820074,00-99,,IN,rupay,credit
820075,00-99,,IN,rupay,credit
820076,00-99,,IN,rupay,credit
820077,00-99,,IN,rupay,credit
820078,00-99,,IN,rupay,credit
820079,00-99,,IN,rupay,credit
820080,00-99,,IN,rupay,credit
820081,00-99,,IN,rupay,credit
820082,00-99,,IN,rupay,credit
820083,00-99,,IN,rupay,credit
820084,00-99,,IN,rupay,credit
820085,00-99,,IN,rupay,credit
820086,00-99,,IN,rupay,credit
820087,00-99,,IN,rupay,credit
820088,00-99,,IN,rupay,credit
820089,00-99,,IN,rupay,credit
820090,00-99,,IN,rupay,credit
820091,00-99,,IN,rupay,credit
820092,00-99,,IN,rupay,credit
820093,00-99,,IN,rupay,credit
820094,00-99,,IN,rupay,credit
820095,00-99,,IN,rupay,credit
820096,00-99,,IN,rupay,credit
820097,00-99,,IN,rupay,credit
820098,00-99,,IN,rupay,credit
820099,00-99,,IN,rupay,credit
820100,00-99,,IN,rupay,credit
820101,00-99,,IN,rupay,credit
820102,00-99,,IN,rupay,credit
820103,00-99,,IN,rupay,credit
820104,00-99,,IN,rupay,credit
820105,00-99,,IN,rupay,credit
820106,00-99,,IN,rupay,credit
820107,00-99,,IN,rupay,credit
820108,00-99,,IN,rupay,credit
820109,00-99,,IN,rupay,credit
820110,00-99,,IN,rupay,credit
820111,00-99,,IN,rupay,credit
820112,00-99,,IN,rupay,credit
820113,00-99,,IN,rupay,credit
820114,00-99,,IN,rupay,credit
820115,00-99,,IN,rupay,credit
820116,00-99,,IN,rupay,credit
820117,00-99,,IN,rupay,credit
820118,00-99,,IN,rupay,credit
820119,00-99,,IN,rupay,credit
820120,00-99,,IN,rupay,credit
820121,00-99,,IN,rupay,credit
820122,00-99,,IN,rupay,credit
820123,00-99,,IN,rupay,credit
820124,00-99,,IN,rupay,credit
820125,00-99,,IN,rupay,credit
820126,00-99,,IN,rupay,credit
820127,00-99,,IN,rupay,credit
820128,00-99,,IN,rupay,credit
820129,00-99,,IN,rupay,credit
820130,00-99,,IN,rupay,credit
820131,00-99,,IN,rupay,credit
820132,00-99,,IN,rupay,credit
820133,00-99,,IN,rupay,credit
820134,00-99,,IN,rupay,credit
820135,00-99,,IN,rupay,credit
820136,00-99,,IN,rupay,credit
820137,00-99,,IN,rupay,credit
820138,00-99,,IN,rupay,credit
820139,00-99,,IN,rupay,credit
820140,00-99,,IN,rupay,credit
820141,00-99,,IN,rupay,credit
820142,00-99,,IN,rupay,credit
820143,00-99,,IN,rupay,credit
820144,00-99,,IN,rupay,credit
820145,00-99,,IN,rupay,credit
820146,00-99,,IN,rupay,credit
820147,00-99,,IN,rupay,credit
820148,00-99,,IN,rupay,credit
820149,00-99,,IN,rupay,credit
820150,00-99,,IN,rupay,credit
820151,00-99,,IN,rupay,credit
820152,00-99,,IN,rupay,credit
820153,00-99,,IN,rupay,credit
820154,00-99,,IN,rupay,credit
820155,00-99,,IN,rupay,credit
820156,00-99,,IN,rupay,credit
820157,00-99,,IN,rupay,credit
820158,00-99,,IN,rupay,credit
820159,00-99,,IN,rupay,credit
820160,00-99,,IN,rupay,credit
820161,00-99,,IN,rupay,credit
820162,00-99,,IN,rupay,credit
820163,00-99,,IN,rupay,credit
820164,00-99,,IN,rupay,credit
820165,00-99,,IN,rupay,credit
820166,00-99,,IN,rupay,credit
820167,00-99,,IN,rupay,credit
820168,00-99,,IN,rupay,credit
820169,00-99,,IN,rupay,credit
820170,00-99,,IN,rupay,credit
820171,00-99,,IN,rupay,credit
820172,00-99,,IN,rupay,credit
820173,00-99,,IN,rupay,credit
820174,00-99,AXIS BANK,IN,rupay,debit
820175,00-99,HDFC BANK,IN,rupay,debit
820176,00-99,AXIS BANK,IN,rupay,debit
820177,00-99,IDBI,IN,rupay,debit
820178,00-99,KOTAK MAHINDRA BANK,IN,rupay,debit
820179,00-99,ICICI BANK,IN,rupay,debit
820180,00-99,HDFC BANK,IN,rupay,debit
820181,00-99,FINO PAYMENTS BANK,IN,rupay,debit
820182,00-99,HDFC BANK,IN,rupay,debit
820183,00-99,HDFC BANK,IN,rupay,debit
820184,00-99,BANK OF INDIA,IN,rupay,credit
820185,00-99,ICICI BANK,IN,rupay,debit
820186,00-99,ICICI BANK,IN,rupay,debit
820187,00-99,AXIS BANK,IN,rupay,debit
820188,00-99,GUJARAT STATE CO-OPERATIVE BANK,IN,rupay,debit
820189,00-99,AXIS BANK,IN,rupay,debit
820190,00-99,HDFC BANK,IN,rupay,debit
820191,00-99,,IN,rupay,credit
820192,00-99,,IN,rupay,debit
820193,00-99,ICICI BANK,IN,rupay,debit
820194,00-99,ICICI BANK,IN,rupay,debit
820195,00-99,JANA SMALL FINANCE BANK,IN,rupay,debit
820196,00-99,,IN,rupay,credit
820197,00-99,AXIS BANK,IN,rupay,debit
820198,00-99,AXIS BANK,IN,rupay,debit
820199,00-99,,IN,rupay,debit
820200,00-99,HYPOVEREINSBANK,DE,private label,debit
820308,00-99,,GH,local brand,debit
