BIN6,Ranges,Issuer,Country,Brand,Type
590000,00-99,Jsc Ukrsibbank,UA,maestro,debit
590001,00-99,Jsc Ukrsibbank,UA,maestro,debit
590002,00-99,Banco De Chile,CL,maestro,debit
590003,00-99,Dnb Bank Asa,NO,maestro,debit
590004,00-99,Bank Of China,CN,maestro,debit
590005,00-99,Hang Seng Bank,HK,maestro,debit
590006,00-99,Royal Bank Of Canada,CA,maestro,debit
590007,00-99,Bank Of China,CN,maestro,debit
590008,00-99,Clydesdale Bank,GB,maestro,debit
590009,00-99,National Australia Bank,AU,maestro,debit
590010,00-99,,CL,maestro,debit
590011,00-99,,CN,maestro,debit
590012,00-99,,HK,maestro,debit
590013,00-99,,GB,maestro,debit
590014,00-99,,CZ,maestro,debit
590015,00-99,,DE,maestro,debit
590016,00-99,,CN,maestro,debit
590017,00-99,,CL,maestro,debit
590018,00-99,,UA,maestro,debit
590019,00-99,,CA,maestro,debit
590020,00-99,,UA,maestro,debit
590021,00-99,,DE,maestro,debit
590022,00-99,,CL,maestro,debit
590023,00-99,,GB,maestro,debit
590024,00-99,,ES,maestro,debit
590025,00-99,,CL,maestro,debit
590026,00-99,,CL,maestro,debit
590027,00-99,,IN,maestro,debit
590028,00-99,,GB,maestro,debit
590029,00-99,,HK,maestro,debit
590030,00-99,,CL,maestro,debit
590031,00-99,,AU,maestro,debit
590032,00-99,,CN,maestro,debit
590033,00-99,,AU,maestro,debit
590034,00-99,,CN,maestro,debit
590035,00-99,,CL,maestro,debit
590036,00-99,,CA,maestro,debit
590037,00-99,,GB,maestro,debit
590038,00-99,,CA,maestro,debit
590039,00-99,,LU,maestro,debit
590040,00-99,,CN,maestro,debit
590041,00-99,,CA,maestro,debit
590042,00-99,,CN,maestro,debit
590043,00-99,,AR,maestro,debit
590044,00-99,,CN,maestro,debit
590045,00-99,,IL,maestro,debit
590046,00-99,,CA,maestro,debit
590047,00-99,,ES,maestro,debit
590048,00-99,,CL,maestro,debit
590049,00-99,,CN,maestro,debit
590050,00-99,,DK,maestro,debit
590051,00-99,,GB,maestro,debit
590052,00-99,,CL,maestro,debit
590053,00-99,,GB,maestro,debit
