BIN6,Ranges,Issuer,Country,Brand,Type
130564,00-99,TD CANADA TRUST / THE TORONTO DOMINION BANK,CA,private label,debit
131000,00-99,FIRST DATA,US,private label,debit
131840,00-99,EBT CARD,US,ebt,debit
132100,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132101,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132102,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132103,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132104,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132105,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132106,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132107,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132108,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132109,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132110,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132111,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132112,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132113,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132114,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132115,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132116,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132117,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132118,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132119,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132120,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132121,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132122,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132123,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132124,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132125,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132126,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132127,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
132128,00-99,AMERICAN AIRLINES (AA),US,uatp,credit
