BIN6,Ranges,Issuer,Country,Brand,Type
670000,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670001,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670002,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670003,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670004,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670005,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670006,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670007,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670008,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670009,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670010,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670011,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670012,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670013,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670014,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670015,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670016,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670017,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670018,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670019,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670020,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670021,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670022,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670023,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670024,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670025,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670026,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670027,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670028,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670029,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670030,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670031,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670032,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670033,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670034,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670035,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670036,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670037,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670038,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670039,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670040,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670041,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670042,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670043,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670044,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670045,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670046,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670047,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670048,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670049,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670050,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670051,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670052,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670053,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670054,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670055,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670056,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670057,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670058,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670059,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670060,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670061,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670062,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670063,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670064,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670065,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670066,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670067,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670068,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
670069,00-99,PSA PAYMENT SERVICES AUSTRIA GMBH,AT,maestro,debit
