BIN6,Ranges,Issuer,Country,Brand,Type
192000,00-99,Lufthansa Airplus Servicekarten Gmbh,DE,uatp,credit
192001,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192002,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192003,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192004,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192005,00-99,Lufthansa Airplus Servicekarten Gmbh,DE,uatp,credit
192006,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192007,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192008,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192009,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192010,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192011,00-99,Lufthansa Airplus Servicekarten Gmbh,DE,uatp,credit
192012,00-99,Lufthansa Airplus Servicekarten Gmbh,DE,uatp,credit
192013,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192014,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192015,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192016,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192017,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192018,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192019,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192020,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192021,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192022,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192023,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192024,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192025,00-99,Lufthansa Airplus Servicekarten Gmbh,DE,uatp,credit
192026,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192027,00-99,Lufthansa Airplus Servicekarten Gmbh,DE,uatp,credit
192028,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192029,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192030,00-99,Lufthansa Airplus Servicekarten Gmbh,DE,uatp,credit
192031,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192032,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192033,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192034,00-99,Lufthansa Airplus Servicekarten Gmbh,DE,uatp,credit
192035,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192036,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192037,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192038,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192039,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192040,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192041,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192042,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192043,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192044,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192045,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192046,00-99,Lufthansa Airplus Servicekarten Gmbh,DE,uatp,credit
192047,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192048,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192049,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192050,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192051,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192052,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192053,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192054,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192055,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192056,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192057,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192058,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192059,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192060,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192061,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192062,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192063,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192064,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192065,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192066,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192067,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192068,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192069,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192070,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192071,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192072,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192073,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192074,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192075,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192076,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192077,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192078,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192079,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192080,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192081,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192082,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192083,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192084,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192085,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
192086,00-99,LUFTHANSA AIRPLUS SERVICEKARTEN GMBH,DE,uatp,credit
