BIN6,Ranges,Issuer,Country,Brand,Type
690000,00-99,Jcb International,JP,jcb,credit
690001,00-99,WEX INC.,US,wexcard,credit
690002,00-99,Turkiye Is Bankasi,TR,maestro,debit
690003,00-99,WEX INC.,US,wexcard,credit
690004,00-99,WEX INC.,US,wexcard,credit
690005,00-99,WEX INC.,US,wexcard,credit
690006,00-99,WEX INC.,US,wexcard,credit
690007,00-99,PITAPA BASIC,JP,local brand,debit
690008,00-99,WEX INC.,US,wexcard,credit
690009,00-99,Banca Comerciala Romana,RO,maestro,debit
690010,00-99,WEX INC.,US,wexcard,credit
690011,00-99,WEX INC.,US,wexcard,credit
690012,00-99,WEX INC.,US,wexcard,credit
690013,00-99,WEX INC.,US,wexcard,credit
690014,00-99,WEX INC.,US,wexcard,credit
690015,00-99,WEX INC.,US,wexcard,credit
690016,00-99,WEX INC.,US,wexcard,credit
690017,00-99,Jcb International,JP,jcb,credit
690018,00-99,WEX INC.,US,wexcard,credit
690019,00-99,WEX INC.,US,wexcard,credit
690020,00-99,WEX INC.,US,wexcard,credit
690021,00-99,WEX INC.,US,wexcard,credit
690022,00-99,WEX INC.,US,wexcard,credit
690023,00-99,WEX INC.,US,wexcard,credit
690024,00-99,WEX INC.,US,wexcard,credit
690025,00-99,National Commercial Bank Jamaica,JM,maestro,debit
690026,00-99,WEX INC.,US,wexcard,credit
690027,00-99,WEX INC.,US,wexcard,credit
690028,00-99,WEX INC.,US,wexcard,credit
690029,00-99,WEX INC.,US,wexcard,credit
690030,00-99,WEX INC.,US,wexcard,credit
690031,00-99,WEX INC.,US,wexcard,credit
690032,00-99,Banco De La Nacion Argentina,AR,maestro,debit
690033,00-99,WEX INC.,US,wexcard,credit
690034,00-99,WEX INC.,US,wexcard,credit
690035,00-99,WEX INC.,US,wexcard,credit
690036,00-99,WEX INC.,US,wexcard,credit
690037,00-99,WEX INC.,US,wexcard,credit
690038,00-99,WEX INC.,US,wexcard,credit
690039,00-99,WEX INC.,US,wexcard,credit
690040,00-99,WEX INC.,US,wexcard,credit
690041,00-99,WEX INC.,US,wexcard,credit
690042,00-99,WEX INC.,US,wexcard,credit
690043,00-99,WEX INC.,US,wexcard,credit
690044,00-99,WEX INC.,US,wexcard,credit
690045,00-99,WEX INC.,US,wexcard,credit
690046,00-99,WEX INC.,US,wexcard,credit
690047,00-99,WEX INC.,US,wexcard,credit
690048,00-99,WEX INC.,US,wexcard,credit
690049,00-99,WEX INC.,US,wexcard,credit
690050,00-99,WEX INC.,US,wexcard,credit
690051,00-99,WEX INC.,US,wexcard,credit
690052,00-99,WEX INC.,US,wexcard,credit
690053,00-99,WEX INC.,US,wexcard,credit
690054,00-99,Sberbank,RU,maestro,debit
690055,00-99,WEX INC.,US,wexcard,credit
690056,00-99,WEX INC.,US,wexcard,credit
690057,00-99,WEX INC.,US,wexcard,credit
690058,00-99,WEX INC.,US,wexcard,credit
690059,00-99,WEX INC.,US,wexcard,credit
