BIN6,Ranges,Issuer,Country,Brand,Type
470000,00-99,MVB BANK INC,US,visa,debit
470001,00-99,NIZARI PROGRESSIVE FEDERAL CREDIT UNION,US,visa,debit
470002,00-99,THE HEART CENTER FEDERAL CREDIT UNION,US,visa,debit
470003,00-99,WOORI BANK (CAMBODIA) PLC,KH,visa,debit
470004,00-99,SEATTLE SAVINGS BANK,US,visa,debit
470005,00-99,SERVICE CREDIT UNION,US,visa,debit
470006,00-99,JPMorgan Chase Bank,US,visa,debit
470007,00-99,CITIZENS-UNION SAVINGS BANK,US,visa,debit
470008,00-99,METLIFE BANK N.A.,US,visa,credit
470009,00-99,BUSEY BANK,US,visa,debit
470010,00-99,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (USA) NATIONAL ASSOCIATION,US,visa,credit
470011,00-99,AXIS BANK LTD.,IN,visa,credit
470012,00-99,MOUNTAIN AMERICA CREDIT UNION,US,visa,credit
470013,00-99,MOUNTAIN AMERICA CREDIT UNION,US,visa,credit
470014,00-99,FIRST INTERNATIONAL BANK & TRUST,US,visa,debit
470015,00-99,WELLS FARGO BANK N.A.,US,visa,debit
470016,00-99,ICBA BANCARD INC.,US,visa,debit
470017,00-99,COMMUNITY 1ST CREDIT UNION,US,visa,debit
470018,00-99,SERVICE CREDIT UNION,US,visa,debit
470019,00-99,SERVICE CREDIT UNION,US,visa,debit
470020,00-99,SERVICE CREDIT UNION,US,visa,debit
470021,00-99,WEBBANK,US,visa,credit
470022,00-99,INTERRA CREDIT UNION,US,visa,credit
470023,00-99,VERITY CREDIT UNION,US,visa,debit
470024,00-99,I. H. MISSISSIPPI VALLEY CREDIT UNION,US,visa,credit
470025,00-99,SOUTHSTAR BANK S.S.B.,US,visa,debit
470026,00-99,ITS BANK,US,visa,debit
470027,00-99,JPMorgan Chase Bank,US,visa,debit
470028,00-99,ITS BANK,US,visa,debit
470029,00-99,STATE EMPLOYEES COMMUNITY CREDIT UNION,US,visa,debit
470030,00-99,JPMorgan Chase Bank,US,visa,credit
470031,00-99,SPACE AGE FEDERAL CREDIT UNION,US,visa,debit
470032,00-99,BANKERS' BANK,US,visa,debit
470033,00-99,NUVISTA FEDERAL CREDIT UNION,US,visa,debit
470034,00-99,ACME FEDERAL CREDIT UNION,US,visa,debit
470035,00-99,INDUSIND BANK LTD.,IN,visa,credit
470036,00-99,UNIVERSITY OF WISCONSIN CREDIT UNION,US,visa,credit
470037,00-99,UNIVERSITY OF WISCONSIN CREDIT UNION,US,visa,credit
470038,00-99,FIRST INTERNATIONAL BANK & TRUST,US,visa,credit
470039,00-99,JPMorgan Chase Bank,US,visa,credit
470040,00-99,POLISH & SLAVIC FEDERAL CREDIT UNION,US,visa,debit
470041,00-99,SOLVAY BANK,US,visa,debit
470042,00-99,JPMorgan Chase Bank,US,visa,credit
470043,00-99,HAWAIIUSA FEDERAL CREDIT UNION,US,visa,debit
470044,00-99,BYLINE BANK,US,visa,debit
470045,00-99,BYLINE BANK,US,visa,debit
470046,00-99,BRANCH BANKING AND TRUST COMPANY,US,visa,debit
470047,00-99,TRUIST BANK,US,visa,debit
470048,00-99,TRUIST BANK,US,visa,debit
470049,00-99,GREENSTATE CREDIT UNION,US,visa,debit
470050,00-99,INDUSIND BANK LTD.,IN,visa,credit
470051,00-99,BANNER BANK,US,visa,credit
470052,00-99,GULF COAST BANK,US,visa,debit
470053,00-99,JPMorgan Chase Bank,US,visa,credit
470054,00-99,ALTABANK,US,visa,debit
470055,00-99,FOUNDATION BANK,US,visa,credit
470056,00-99,JPMorgan Chase Bank,US,visa,credit
470057,00-99,WELLS FARGO BANK N.A.,US,visa,debit
470058,00-99,PASADENA FEDERAL CREDIT UNION,US,visa,debit
470059,00-99,OPUS BANK,US,visa,debit
470060,00-99,SERVICE CREDIT UNION,US,visa,credit
470061,00-99,BANCO BRADESCO S.A.,BR,visa,debit
470062,00-99,JPMorgan Chase Bank,US,visa,credit
470063,00-99,DOCK INSTITUICAO DE PAGAMENTO S.A.,BR,visa,debit
470064,00-99,DOCK INSTITUICAO DE PAGAMENTO S.A.,BR,visa,debit
470065,00-99,DOCK INSTITUICAO DE PAGAMENTO S.A.,BR,visa,debit
470066,00-99,ALELO S.A.,BR,visa,debit
470067,00-99,JPMorgan Chase Bank,US,visa,credit
470068,00-99,BANCO AFINZ S.A. BANCO MULTIPLO,BR,visa,debit
470069,00-99,JPMorgan Chase Bank,US,visa,credit
470070,00-99,BANCO DO BRASIL S.A.,BR,visa,debit
470071,00-99,Hdfc Bank,IN,visa,credit
470072,00-99,Jpmorgan Chase Bank,US,visa,credit
470073,00-99,Jpmorgan Chase Bank,US,visa,credit
470074,00-99,Jpmorgan Chase Bank,US,visa,credit
470075,00-99,BANCO DA AMAZONIA S.A.,BR,visa,debit
470076,00-99,BANCO SANTANDER S.A.,BR,visa,debit
470077,00-99,Jpmorgan Chase Bank,US,visa,credit
470078,00-99,Jpmorgan Chase Bank,US,visa,credit
470079,00-99,BANCO BRADESCARD S.A.,BR,visa,credit
