BIN6,Ranges,Issuer,Country,Brand,Type
560000,00-99,,IT,maestro,debit
560001,00-99,,EC,maestro,debit
560008,00-99,BANCO REAL,BR,private label,debit
560010,00-99,,CN,maestro,debit
560014,00-99,BANCO DE LA PROVINCIE DE BUENOS AIRES,AR,maestro,debit
560015,00-99,,IT,maestro,debit
560016,00-99,,BR,maestro,debit
560017,00-99,COMDATA CARD,US,maestro,debit
560025,00-99,,GB,maestro,debit
560030,00-99,,US,ebt,debit
560031,00-99,,US,cirrus,debit
560034,00-99,,US,cirrus,debit
560037,00-99,,US,cirrus,debit
560039,00-99,,US,ebt,debit
560042,00-99,,RU,maestro,debit
560045,00-99,EUROCARD AB,SE,maestro,debit
560047,00-99,,US,cirrus,debit
560048,00-99,,US,ebt,debit
560049,00-99,,US,ebt,debit
560054,00-99,HSBC BANK,US,maestro,debit
560056,00-99,,US,cirrus,debit
560058,00-99,,US,ebt,debit
560061,00-99,,US,ebt,debit
560062,00-99,,US,ebt,debit
560063,00-99,,US,ebt,debit
560064,00-99,,US,ebt,debit
560065,00-99,TARJETA AGROPECUARIA,CO,maestro,debit
560066,00-99,,US,ebt,debit
560067,00-99,,US,ebt,debit
560068,00-99,,US,ebt,debit
560069,00-99,,US,ebt,debit
560070,00-99,,US,cirrus,debit
560072,00-99,,US,ebt,debit
560073,00-99,,US,ebt,debit
560076,00-99,,RO,maestro,debit
560080,00-99,,US,ebt,debit
560082,00-99,,US,ebt,debit
560083,00-99,WELLS FARGO BANK N.A.,US,ebt,debit
560084,00-99,,US,ebt,debit
560085,00-99,,US,ebt,debit
560092,00-99,,US,ebt,debit
560093,00-99,,US,cirrus,debit
560098,00-99,,US,cirrus,debit
560100,00-99,CAPITAL ONE,US,cirrus,debit
560101,00-99,,FR,maestro,debit
560108,00-99,,US,cirrus,debit
560114,00-99,,ES,maestro,debit
560115,00-99,,US,ebt,debit
560125,00-99,,US,ebt,debit
560126,00-99,,US,ebt,debit
560127,00-99,,GB,maestro,debit
560128,00-99,,US,ebt,debit
560129,00-99,,US,ebt,debit
560130,00-99,,IN,maestro,debit
560131,00-99,,US,ebt,debit
560132,00-99,,US,ebt,debit
560133,00-99,,US,ebt,debit
560134,00-99,,US,ebt,debit
560136,00-99,,US,ebt,debit
560137,00-99,,US,ebt,debit
560138,00-99,,US,ebt,debit
560143,00-99,,US,ebt,debit
560144,00-99,CITIZENS BANK N.A.,US,maestro,debit
560145,00-99,,US,ebt,debit
560146,00-99,,FR,maestro,debit
560147,00-99,,US,ebt,debit
560149,00-99,,FR,maestro,debit
560152,00-99,,TW,maestro,debit
560154,00-99,WELLS FARGO BANK N.A.,US,ebt,debit
560155,00-99,,US,ebt,debit
560160,00-99,,US,cirrus,debit
560162,00-99,,BR,maestro,debit
560165,00-99,,US,cirrus,debit
560166,00-99,,CA,maestro,debit
560167,00-99,,US,ebt,debit
560170,00-99,CITIZENS BANK N.A.,US,maestro,debit
560172,00-99,,US,ebt,debit
560174,00-99,,US,cirrus,debit
560182,00-99,,IT,maestro,debit
560188,00-99,,US,ebt,debit
560192,00-99,WESTPAC BANKING CORPORATION,AU,maestro,debit
560194,00-99,,US,ebt,debit
560200,00-99,,US,cirrus,debit
560201,00-99,,EG,maestro,debit
560214,00-99,,US,cirrus,debit
560215,00-99,,US,cirrus,debit
560216,00-99,,US,cirrus,debit
560217,00-99,,US,cirrus,debit
560218,00-99,,US,cirrus,debit
560220,00-99,,AU,maestro,debit
560221,00-99,ANZ BANK NEW ZEALAND LTD.,NZ,maestro,debit
560222,00-99,,AU,maestro,debit
560223,00-99,WESTPAC NEW ZEALAND LTD.,NZ,maestro,credit
560224,00-99,WESTPAC NEW ZEALAND LTD.,NZ,maestro,credit
560225,00-99,,US,ebt,debit
560226,00-99,,CO,maestro,debit
560227,00-99,,US,ebt,debit
560229,00-99,,US,cirrus,debit
560230,00-99,,BR,maestro,debit
560231,00-99,,GB,maestro,debit
560232,00-99,,BR,maestro,debit
560233,00-99,NOVA LJUBLJANSKA BANKA D.D.,SI,local brand,debit
560234,00-99,NOVA LJUBLJANSKA BANKA,SI,maestro,debit
560236,00-99,,US,ebt,debit
560251,00-99,NATIONAL AUSTRALIA BANK LTD.,AU,maestro,debit
560252,00-99,,IT,maestro,debit
560253,00-99,,IL,maestro,debit
560254,00-99,INDUE LTD.,AU,maestro,debit
560255,00-99,,IN,maestro,debit
560256,00-99,,AU,maestro,debit
560257,00-99,,EG,maestro,debit
560258,00-99,BANK OF QUEENSLAND,AU,maestro,debit
560259,00-99,,AU,maestro,debit
560265,00-99,ST.GEORGE BANK,AU,maestro,debit
560267,00-99,BANKWEST,AU,maestro,debit
560268,00-99,,AU,maestro,debit
560274,00-99,,AU,maestro,debit
560277,00-99,,AU,maestro,debit
560278,00-99,,EG,maestro,debit
560279,00-99,COMMONWEALTH BANK OF AUSTRALIA,AU,local brand,debit
560280,00-99,,AU,maestro,debit
560284,00-99,ST.GEORGE BANK,AU,local brand,debit
560287,00-99,,US,ebt,debit
560291,00-99,,GB,maestro,debit
560298,00-99,,AU,maestro,debit
560299,00-99,CITIGROUP PTY LTD.,AU,maestro,debit
560303,00-99,,PE,maestro,debit
560304,00-99,,GB,maestro,debit
560305,00-99,,RO,maestro,debit
560309,00-99,,RO,maestro,debit
560311,00-99,,GB,maestro,debit
560321,00-99,,AU,maestro,debit
560327,00-99,,GB,maestro,debit
560330,00-99,,GB,maestro,debit
560331,00-99,,RO,maestro,debit
560332,00-99,,GB,maestro,debit
560339,00-99,,RU,maestro,debit
560372,00-99,SANTANDER UK PLC,GB,maestro,debit
560373,00-99,SANTANDER UK PLC,GB,maestro,debit
560374,00-99,SANTANDER UK PLC,GB,maestro,debit
560377,00-99,LLOYDS BANK PLC,GB,maestro,debit
560380,00-99,,GB,maestro,debit
560387,00-99,,GB,maestro,debit
560390,00-99,BANK OF IRELAND,IE,maestro,debit
560393,00-99,,GB,maestro,debit
560395,00-99,,US,ebt,debit
560396,00-99,,GB,maestro,debit
560400,00-99,,VN,maestro,debit
560404,00-99,,US,ebt,debit
560405,00-99,,FR,maestro,debit
560408,00-99,,FR,maestro,debit
560410,00-99,,FR,maestro,debit
560411,00-99,,BG,maestro,debit
560412,00-99,,SI,maestro,debit
560414,00-99,,US,ebt,debit
560423,00-99,,MA,maestro,debit
560426,00-99,,US,ebt,debit
560433,00-99,,US,ebt,debit
560442,00-99,,US,ebt,debit
560444,00-99,,US,ebt,debit
560447,00-99,,US,cirrus,debit
560451,00-99,,US,ebt,debit
560460,00-99,,US,ebt,debit
560461,00-99,,US,ebt,debit
560462,00-99,,US,cirrus,debit
560465,00-99,,US,ebt,debit
560466,00-99,,US,ebt,debit
560470,00-99,,VE,maestro,debit
560471,00-99,,US,ebt,debit
560475,00-99,,US,cirrus,debit
560481,00-99,,US,cirrus,debit
560482,00-99,,US,cirrus,debit
560487,00-99,,US,cirrus,debit
560497,00-99,,US,ebt,debit
560499,00-99,,US,ebt,debit
560500,00-99,,US,ebt,debit
560506,00-99,,US,ebt,debit
560507,00-99,,US,ebt,debit
560510,00-99,,HR,maestro,debit
560518,00-99,,US,ebt,debit
560523,00-99,,US,ebt,debit
560524,00-99,,BG,maestro,debit
560528,00-99,,US,ebt,debit
560530,00-99,,US,ebt,debit
560540,00-99,,GB,maestro,debit
560548,00-99,,RU,maestro,debit
560550,00-99,,US,cirrus,debit
560557,00-99,,US,cirrus,debit
560565,00-99,,AR,maestro,debit
560568,00-99,,US,ebt,debit
560572,00-99,,US,ebt,debit
560575,00-99,,US,ebt,debit
560576,00-99,,GB,maestro,debit
560578,00-99,,US,ebt,debit
560582,00-99,,US,ebt,debit
560589,00-99,,US,ebt,debit
560591,00-99,WELLS FARGO BANK N.A.,US,ebt,debit
560592,00-99,WELLS FARGO BANK N.A.,US,ebt,debit
560594,00-99,,US,cirrus,debit
560603,00-99,,US,cirrus,debit
560604,00-99,,US,cirrus,debit
560608,00-99,,US,ebt,debit
560611,00-99,,US,ebt,debit
560619,00-99,,US,ebt,debit
560621,00-99,,US,cirrus,debit
560625,00-99,,CO,maestro,debit
560628,00-99,,CO,maestro,debit
560634,00-99,,US,maestro,debit
560640,00-99,,US,cirrus,debit
560652,00-99,,US,cirrus,debit
560657,00-99,,US,maestro,debit
560661,00-99,,US,ebt,debit
560662,00-99,,US,ebt,debit
560663,00-99,,DE,maestro,debit
560664,00-99,,US,ebt,debit
560671,00-99,,US,ebt,debit
560672,00-99,,US,ebt,debit
560675,00-99,,US,ebt,debit
560677,00-99,,US,maestro,debit
560678,00-99,,US,ebt,debit
560679,00-99,,US,ebt,debit
560680,00-99,,US,ebt,debit
560681,00-99,WELLS FARGO BANK N.A.,US,ebt,debit
560686,00-99,,US,cirrus,debit
560687,00-99,,US,ebt,debit
560689,00-99,,US,ebt,debit
560691,00-99,,US,ebt,debit
560692,00-99,,US,ebt,debit
560693,00-99,,US,ebt,debit
560694,00-99,,US,cirrus,debit
560700,00-99,,US,cirrus,debit
560706,00-99,,US,maestro,debit
560709,00-99,,BG,maestro,debit
560716,00-99,,BG,maestro,debit
560719,00-99,LA BANQUE POSTALE,FR,maestro,debit
560720,00-99,,FR,maestro,debit
560722,00-99,,BG,maestro,debit
560723,00-99,,FR,maestro,debit
560724,00-99,,FR,maestro,debit
560725,00-99,,IT,maestro,debit
560728,00-99,,FR,maestro,debit
560729,00-99,,FR,maestro,debit
560731,00-99,,BG,maestro,debit
560733,00-99,,FR,maestro,debit
560735,00-99,,FR,maestro,debit
560737,00-99,,FR,maestro,debit
560738,00-99,,PA,maestro,debit
560740,00-99,,FR,maestro,debit
560747,00-99,,US,cirrus,debit
560751,00-99,,FR,maestro,debit
560754,00-99,,US,ebt,debit
560761,00-99,,US,ebt,debit
560763,00-99,,US,ebt,debit
560765,00-99,,US,maestro,debit
560766,00-99,JPMORGAN CHASE BANK N.A.,US,ebt,debit
560767,00-99,,US,ebt,debit
560770,00-99,,US,cirrus,debit
560778,00-99,,US,ebt,debit
560789,00-99,,US,maestro,debit
560790,00-99,,US,cirrus,debit
560793,00-99,,US,ebt,debit
560794,00-99,,US,cirrus,debit
560796,00-99,,US,cirrus,debit
560801,00-99,,RU,maestro,debit
560804,00-99,,US,ebt,debit
560808,00-99,WELLS FARGO BANK N.A.,US,ebt,debit
560815,00-99,,US,cirrus,debit
560819,00-99,,US,cirrus,debit
560820,00-99,,US,ebt,debit
560821,00-99,,US,ebt,debit
560822,00-99,,US,cirrus,debit
560823,00-99,,US,ebt,debit
560826,00-99,,US,ebt,debit
560829,00-99,,IT,maestro,debit
560831,00-99,,US,ebt,debit
560840,00-99,WELLS FARGO BANK N.A.,US,ebt,debit
560841,00-99,,US,ebt,debit
560845,00-99,,US,cirrus,debit
560847,00-99,,US,ebt,debit
560848,00-99,,US,ebt,debit
560851,00-99,,AU,maestro,debit
560854,00-99,,US,ebt,debit
560855,00-99,,BR,maestro,debit
560856,00-99,,RU,maestro,debit
560863,00-99,,US,cirrus,debit
560865,00-99,,US,ebt,debit
560866,00-99,,US,ebt,credit
560882,00-99,,UA,maestro,debit
560886,00-99,,IT,maestro,debit
560896,00-99,,US,ebt,debit
560900,00-99,,UA,maestro,debit
560902,00-99,,US,ebt,debit
560906,00-99,,US,ebt,debit
560910,00-99,,US,ebt,debit
560911,00-99,,US,ebt,debit
560912,00-99,,US,cirrus,debit
560913,00-99,,US,cirrus,debit
560917,00-99,,US,ebt,debit
560925,00-99,,US,ebt,debit
560927,00-99,,US,ebt,debit
560928,00-99,,US,cirrus,debit
560934,00-99,,US,ebt,debit
560936,00-99,,US,cirrus,debit
560950,00-99,,US,cirrus,debit
560955,00-99,,US,ebt,debit
560956,00-99,,US,cirrus,debit
560961,00-99,,US,cirrus,debit
560962,00-99,,US,ebt,debit
560965,00-99,,US,ebt,debit
560966,00-99,,US,ebt,debit
560968,00-99,,US,cirrus,debit
560970,00-99,,US,cirrus,debit
560972,00-99,,US,ebt,debit
560973,00-99,,US,cirrus,debit
560974,00-99,,US,ebt,debit
560978,00-99,,US,ebt,debit
560980,00-99,,CA,maestro,debit
560983,00-99,CITIZENS BANK N.A.,US,maestro,debit
560987,00-99,,BR,maestro,debit
560989,00-99,,US,maestro,debit
560998,00-99,BANK OF AMERICA NATIONAL ASSOCIATION,US,maestro,debit
561000,00-99,,IN,maestro,debit
561002,00-99,BANK OF AMERICA NATIONAL ASSOCIATION,US,maestro,debit
561003,00-99,,FR,maestro,debit
561004,00-99,,US,bankcard(inactive),debit
561006,00-99,,US,bankcard(inactive),debit
561009,00-99,,US,bankcard(inactive),debit
561010,00-99,,PA,maestro,debit
561011,00-99,,CH,maestro,debit
561012,00-99,,US,cirrus,debit
561013,00-99,,US,bankcard(inactive),debit
561018,00-99,SONYBANK MONEYKIT GLOBAL,JP,local brand,debit
561020,00-99,,CO,maestro,debit
561021,00-99,,US,bankcard(inactive),debit
561025,00-99,,US,bankcard(inactive),debit
561027,00-99,,NZ,maestro,debit
561033,00-99,,AR,maestro,debit
561034,00-99,,US,bankcard(inactive),debit
561038,00-99,,US,bankcard(inactive),debit
561039,00-99,,US,bankcard(inactive),debit
561041,00-99,,US,bankcard(inactive),debit
561042,00-99,,BE,maestro,debit
561046,00-99,,CA,maestro,debit
561047,00-99,,US,bankcard(inactive),debit
561051,00-99,STATE BANK OF NEW SOUTH WALES (NSW),AU,private label,debit
561054,00-99,,AU,maestro,debit
561056,00-99,YAPI VE KREDI BANKASI A.S.,TR,maestro,debit
561057,00-99,,AU,maestro,debit
561058,00-99,,AU,maestro,debit
561059,00-99,,AU,maestro,debit
561060,00-99,,US,bankcard(inactive),debit
561062,00-99,NETWORK ONLY,US,ebt,debit
561065,00-99,,US,bankcard(inactive),debit
561066,00-99,HSBC BANK,CA,maestro,debit
561069,00-99,,US,bankcard(inactive),debit
561070,00-99,,UY,maestro,debit
561072,00-99,,US,bankcard(inactive),debit
561073,00-99,,US,bankcard(inactive),debit
561076,00-99,,US,bankcard(inactive),debit
561078,00-99,,US,bankcard(inactive),debit
561080,00-99,,US,bankcard(inactive),debit
561084,00-99,,US,bankcard(inactive),debit
561086,00-99,JPMORGAN CHASE BANK N.A.,US,ebt,debit
561090,00-99,,US,bankcard(inactive),debit
561091,00-99,NETWORK ONLY,US,ebt,debit
561092,00-99,,US,ebt,debit
561093,00-99,,US,ebt,debit
561096,00-99,NETWORK ONLY,US,ebt,debit
561101,00-99,,US,ebt,debit
561103,00-99,,US,ebt,debit
561105,00-99,,US,ebt,debit
561107,00-99,,US,ebt,debit
561108,00-99,,US,ebt,debit
561111,00-99,,IT,maestro,debit
561115,00-99,,US,ebt,debit
561118,00-99,,US,ebt,debit
561122,00-99,,US,ebt,debit
561124,00-99,,DZ,maestro,debit
561125,00-99,,US,ebt,debit
561137,00-99,,US,ebt,debit
561144,00-99,,US,ebt,debit
561145,00-99,,US,ebt,debit
561147,00-99,,US,ebt,debit
561149,00-99,,US,cirrus,debit
561150,00-99,JPMORGAN CHASE BANK N.A.,US,ebt,debit
561151,00-99,,US,ebt,debit
561154,00-99,,US,ebt,debit
561161,00-99,,US,cirrus,debit
